node,is_victim,pagerank,victim_connection_weight,degree,strength
Adams,0,0.004654802759751534,0,1,1.0
Bateman,0,0.05521112076656008,0,8,52.0
Brooks,0,0.01231433386208533,0,2,2.0
Calloway,0,0.005101860063019581,0,1,1.0
Collette,0,0.012719225856263321,0,4,9.0
Cooper,0,0.0076525127716795234,0,3,3.0
Costner,0,0.023809523809523808,0,1,1.0
Crowe,0,0.005880991420113621,0,2,2.0
Cummings,0,0.023809523809523808,0,1,1.0
Day,0,0.021393563878982724,0,11,14.0
Dicaprio,0,0.004797617231790659,0,1,1.0
Dinklage,0,0.023809523809523808,0,1,1.0
Dr. Franco,0,0.020504077543094114,0,8,13.0
Dr. Jason Mcgregor,0,0.04532425326328696,0,14,35.0
Elba,0,0.007782993409637901,0,2,3.0
Jagger,0,0.008808071676539988,0,1,1.0
Jason,0,0.014978530663256637,0,3,11.0
Jett,0,0.023809523809523808,0,1,1.0
Koshy,0,0.02598351572570719,0,9,16.0
Koshy Eastwood,0,0.008661344825076196,0,2,4.0
Lively,0,0.0057760541952158895,0,2,2.0
Miss Mendes,0,0.053189256346433345,2,15,36.0
Mr. Bateman Gere,0,0.08594588952666847,0,16,77.0
Mr. Hathaway,0,0.0091968501361439,0,3,4.0
Mrs. Astin Baldwin,0,0.011273249715215438,0,5,6.0
Mrs. Paley,0,0.02223407604915133,1,9,15.0
Murdoch,0,0.026671913084306876,0,7,19.0
Murdoch Cruz,0,0.013940903881641646,0,3,9.0
Pattinson,0,0.009144006648654546,1,4,4.0
Pryor,0,0.015656919161340738,0,5,10.0
Segel,0,0.004654802759751534,0,1,1.0
Sheen,0,0.040391507950076774,0,9,28.0
Sheen Cruz,0,0.02864798605485348,0,6,21.0
Shyamalan Pitt,0,0.012053099721070722,0,5,6.0
Sir Foster,0,0.08569672043113641,0,12,71.0
Sir Foster Cruz,0,0.1325562458536051,0,24,104.0
Sir Koshy Burnett,0,0.006250702180121449,0,2,2.0
Sir Zeta.,0,0.03331359026955399,0,12,24.0
Thompson,0,0.005603595692506817,0,2,2.0
Tyson,1,0.009286195733826372,0,3,4.0
Young,0,0.02160546876162275,0,8,12.0
Ziegler,0,0.009904054892161802,0,5,5.0
