node,is_victim,pagerank,victim_connection_weight,degree,strength
Althorpe,0,0.02857301912776834,21,7,50.0
Althorpe O By,1,0.029122358780180154,0,6,52.0
Alvord,0,0.008236401231426793,0,6,6.0
Anna,0,0.023483026481869618,0,6,20.0
Bertha Desberger,0,0.01408816275765127,0,9,16.0
Burnam O By,0,0.0044475937124512765,0,2,2.0
Butterworth,0,0.016866004335403327,0,7,11.0
Callahan,0,0.006229587374397256,0,1,3.0
Cunningham,0,0.019368374812452873,0,2,15.0
D'Aubigny,0,0.00395209401151498,0,1,1.0
Ebenezar,0,0.0037212173324444307,0,1,1.0
Ebenezer,0,0.0037212173324444307,0,1,1.0
Ebenezer Pigot,0,0.03459226419766007,0,16,33.0
Ella The,0,0.03383011650510374,2,17,38.0
Fanny Ferguson,0,0.02132851514916972,0,4,16.0
Franklin O Burnam,0,0.019797773084163358,0,6,15.0
Gown,0,0.006104489430000994,0,3,4.0
Isabella,0,0.005436855176094931,0,1,2.0
James Green,0,0.01925931030134904,0,9,19.0
Jane Aback,0,0.0033415555431699677,0,1,1.0
John Poe,0,0.011490361499001098,0,3,9.0
Louise,0,0.0123512280254682,0,3,8.0
Madonna,0,0.018867924528301886,0,1,2.0
Miss Althorpe Seth,0,0.009206121024390508,0,6,7.0
Miss Boppert,0,0.003948043229336055,0,1,1.0
Miss Ferguson Fanny,0,0.03135030032070188,0,11,34.0
Miss Howard,0,0.016203948487828846,0,8,16.0
Misses O By,0,0.01669135251226968,2,6,24.0
Mr. Belle,0,0.06317119711726152,0,16,105.0
Mr. Belle O By,0,0.04389327360241139,0,8,78.0
Mr. Brown,0,0.009222534192394384,0,5,9.0
Mr. Rohlfs,0,0.0038282243949414726,0,1,1.0
Mr. Shell,0,0.06466837421485556,1,20,106.0
Mr. Silas O By,0,0.012260149928413094,0,4,16.0
Mrs. Cunningham Lalee,0,0.019368374812452873,0,2,15.0
Mrs. HOWARD O By,0,0.13816433070270856,25,25,237.0
Mrs. Pope,0,0.010489711998441193,0,4,6.0
Mrs. Shell O By,0,0.031160157465724175,1,6,54.0
O Campbell,0,0.0065577456488577724,0,3,5.0
Pope Bertha,0,0.008187715346437831,0,2,4.0
Ruth,0,0.018867924528301886,0,1,3.0
Ruth Oliver,0,0.018867924528301886,0,1,3.0
Sibley,0,0.0048078983302626156,0,1,1.0
Silas,0,0.012260149928413094,0,4,16.0
Stone,0,0.009306892021997568,0,4,4.0
Susan Jacobs,0,0.008079892817003092,0,1,4.0
Susie,0,0.015484717817139372,0,8,17.0
Susie Bertha,0,0.015484717817139372,0,8,17.0
iv,0,0.003963321577629275,0,1,1.0
providence,0,0.00513537005861516,0,3,3.0
taken,0,0.028562857425219502,0,13,27.0
xiii,0,0.018867924528301886,0,1,2.0
xxxviii,0,0.0037294028927603224,0,1,1.0
