canonical_name,alias_name
Lady Benning Brooks Knightley,
Lady Benning Brooks Knightley,Knightley
Lady Benning Brooks Knightley,Brooks Knightley
Duke of Belminster,
Police-constable Barrett,
Mr. Sandler Johansson,
Mr. Sandler Johansson,Johansson
Mr. Sandler Johansson,Mr. Johansson
Mr. Sandler Johansson,Sandler Johansson
Mr. Sutherland Downey,
Mr. Sutherland Downey,Downey
Mr. Sutherland Downey,Mr. Downey
Mr. Sutherland Downey,Sutherland Downey
Mr. Brooks Knightley,
Whitehall Terrace,
Sir Streep Tyrese,
Godolphin Street,
Barbra Goodman,
Prime Minister,
Mme Connelly,
Lord Merrow,
Lord Kidman,
Lord Meryl,
John Cruz,
Constable MacPherson,
Constable MacPherson,MacPherson
Inspector Blythe,
Inspector Blythe,Blythe
Lady Benning,
Lady Benning,Benning
Dr. Theron,
Dr. Theron,Theron
Mrs. Page,
Deschanel,
Carpenter,
Sovereign,
Belgrade,
Premier,
Madrid,
Madam,
Taika,
Cage,
Ba,
sherlock,
holmes,
bellinger,
trelawney,
hope,
watson,
oberstein,
la,
rothiere,
eduardo,
lucas,
pringle,
mitton,
halloa,
hudson,
hilda,
lestrade,
henri,
fournaye,
m,
george,
jacobs,
charles,
hardy,
flowers,
