char_id,name,story_title
1,AGATHA CHRISTIE,The Mystery of the Blue Train
2,CARLOTTA,The Mystery of the Blue Train
3,PETER,The Mystery of the Blue Train
4,DEMETRIUS PAPOPOLOUS,The Mystery of the Blue Train
5,ZIA PAPOPOLOUS,The Mystery of the Blue Train
6,RUFUS VAN ALDIN,The Mystery of the Blue Train
7,MAJOR RICHARD KNIGHTON,The Mystery of the Blue Train
8,RUTH KETTERING,The Mystery of the Blue Train
9,DEREK KETTERING,The Mystery of the Blue Train
10,MIRELLE,The Mystery of the Blue Train
11,KATHERINE GREY,The Mystery of the Blue Train
12,VISCOUNTESS ROSALIE TAMPLIN,The Mystery of the Blue Train
13,THE HONORABLE LENOX TAMPLIN,The Mystery of the Blue Train
14,M. HERCULE POIROT,The Mystery of the Blue Train
15,ADA MASON,The Mystery of the Blue Train
16,COMTE ARMAND DE LA ROCHE,The Mystery of the Blue Train
17,Boris Ivanovitch,The Mystery of the Blue Train
18,Olga Demiroff,The Mystery of the Blue Train
19,Brother Apache,The Mystery of the Blue Train
20,Olga,The Mystery of the Blue Train
21,Boris,The Mystery of the Blue Train
22,M. Krassnine,The Mystery of the Blue Train
23,The American,The Mystery of the Blue Train
24,Krassnine,The Mystery of the Blue Train
25,Olga Vassilovna,The Mystery of the Blue Train
26,Monsieur,The Mystery of the Blue Train
27,D. Papopolous,The Mystery of the Blue Train
28,M. le Marquis,The Mystery of the Blue Train
29,M. Papopolous,The Mystery of the Blue Train
30,Demetrius,The Mystery of the Blue Train
31,Zia,The Mystery of the Blue Train
32,Rufus Van Aldin,The Mystery of the Blue Train
33,Major Knighton,The Mystery of the Blue Train
34,Van Aldin,The Mystery of the Blue Train
35,Knighton,The Mystery of the Blue Train
36,Colton,The Mystery of the Blue Train
37,Richard Knighton,The Mystery of the Blue Train
38,Mrs. Kettering,The Mystery of the Blue Train
39,Wall Street,The Mystery of the Blue Train
40,Ruth Kettering,The Mystery of the Blue Train
41,Derek Kettering,The Mystery of the Blue Train
