node,is_victim,pagerank,victim_connection_weight,degree,strength
Aberforth Barty,0,0.09760610632803834,0,5,9.0
Crimes,0,0.04810076070878095,0,2,4.0
Crimes Flitwick,0,0.06239812766837369,1,3,5.0
Dungbomb,0,0.07711167825721453,0,3,7.0
George,0,0.03423843457325921,0,2,4.0
James Flitwick,1,0.019431775032284868,0,1,1.0
Lestrange,0,0.01804190936303031,0,1,1.0
Malfoy Karkaroff,0,0.07250032829591005,0,2,10.0
Miss Malfoy,0,0.1429626178308263,0,6,19.0
Miss S. Karkaroff,0,0.11187822727191951,0,4,15.0
Oliver,0,0.024779116984279703,0,1,2.0
Padfoot,0,0.058823529411764705,2,1,2.0
Padfoot Veela,1,0.058823529411764705,0,1,2.0
Quaffle,0,0.018187045794520625,0,1,1.0
Sir Peverell Fantastic,0,0.01804190936303031,0,1,1.0
Them,0,0.08447035196754786,0,5,9.0
Viktor,0,0.052604551737454056,0,3,6.0
