canonical_name,alias_name
Miss Morgan Giamatti,
Miss Morgan Giamatti,Giamatti
Miss Morgan Giamatti,Morgan Giamatti
Christenson Miller,
Christenson Miller,Miller
Chappelle Thompson,
Chappelle Thompson,Thompson
Chappelle Thompson,Mr. Thompson
Dehaan Gyllenhaal,
Sir Cruz Bullock,
Watanabe Beckham,
Aniston Travolta,
Mr. Pryor Oldman,
Mr. Pryor Oldman,Oldman
Mr. Pryor Oldman,Mr. Oldman
Mr. Pryor Oldman,Pryor Oldman
Williams Theron,
Williams Theron,Theron
Mr. Perry Blunt,
Mr. Perry Blunt,Perry Blunt
Sir Turner Bach,
Parker Fanning,
Mr. Rudd Ronan,
Mr. Rudd Ronan,Ronan
Mr. Rudd Ronan,Mr. Ronan
Mr. Rudd Ronan,Rudd Ronan
Turner Elliott,
Turner Elliott,Elliott
Dehaan Streep,
Dehaan Streep,Streep
Dehaan Streep,Mr. Streep
Morgan Miller,
Corbin Harris,
Diaz Giamatti,
Diaz Giamatti,Mr. Giamatti
Ledger Cobain,
Ledger Cobain,Cobain
Hawke Dorsey,
Hawke Dorsey,Dorsey
Scott Bonham,
Redford Dano,
Jason Ronan,
Jason Ronan,Mrs. Ronan
Wood Lively,
Gere Boomer,
Gere Boomer,Boomer
Zhang Pitt,
Behar Zeta,
Professor Lamarr,
Professor Lamarr,Lamarr
Sergeant Crowe,
Sergeant Crowe,Crowe
Brother Jordan,
Brother Jordan,Jordan
Mrs. Harrelson,
Mrs. Kendrick,
Dr. Dicaprio,
Mrs. Wilkins,
Judge Paley,
Mcconaughey,
Brother Gad,
Brother Gad,Gad
Dr. Blythe,
Dr. Blythe,Blythe
Mr. Waller,
Mr. Waller,Waller
Knightley,
Mr. Verne,
Mr. Verne,Verne
Shyamalan,
Chappelle,
Eisenberg,
Dickinson,
Atkinson,
Williams,
Mr. Iger,
Anderson,
Cummings,
Costner,
Zendaya,
Ziegler,
Goodman,
O'brien,
Schumer,
Ferrell,
Burrows,
Mr. Gad,
Lautner,
Gooding,
Akerman,
Kidman,
Parker,
Carrey,
Morgan,
Devine,
Arnold,
Rourke,
Wayans,
Dookie,
Smith,
Gadot,
Behar,
Kline,
Adele,
Bruce,
Olsen,
Jason,
Nixon,
Ellis,
Astin,
Penn,
Rudd,
Pugh,
Fox,
Adam,
Day,
Mullen,
Washington,
Bening,
Hart,
Dunaway,
O'Neal,
Bell,
Hathaway,
Tatum,
Black,
Choi,
Berry,
Hanks,
Chastain,
Carpenter,
Criss,
Sutherland,
Banks,
Caine,
Bergman,
Saldana,
Pattinson,
Hall,
Davidson,
Quaid,
Pearson,
Dunst,
Barr,
Swift,
Young,
Green,
Deschanel,
Mendes,
Sandler,
