character1,character2,count
Virat,Virat Sonali,612
Manisha,Manisha le Préfet,260
Prefect,Prefect of Police,114
Aarsène Aadil,Arsène,109
Aarsène Aadil,Arsène Aadil,109
Arsène,Arsène Aadil,109
Kiara,Kiara Chandan,106
Virat,Virat Sonali Payal,104
Tanvi,Tanvi Ravi,92
Hippolyte Rohan,Pushkar,78
Hippolyte Rohan,Parth,76
Hippolyte Rohan,Pushkar Rohan,76
Pushkar,Pushkar Rohan,76
Dharmendra,Dharmendra Vérot,75
Mr. Urmila Maanvi,Urmila,73
Hippolyte Rohan,Parth Rohan,70
Parth,Parth Rohan,70
Manisha,Manisha le Président,59
Virat,this,57
Sergeant Rajesh,Virat,52
Sergeant Rajesh,Virat Sonali,48
Virat Sonali,this,45
Hippolyte Rohan,Kiara Chandan,41
Kiara Chandan,Parth,40
Manisha,Virat,37
Tanvi,this,37
Kiara Chandan,Tanvi,36
Virat,Virat't,36
Manisha,Virat Sonali,35
Hippolyte Rohan,Kiara,32
Tanvi,Virat,30
Virat Sonali Payal,this,28
Prefect,Virat,26
Aarsène Aadil,Virat,25
Arsène,Virat,25
Deputy Chief Chitrangada,Virat,25
Kiara,Parth,25
Kiara Chandan,Parth Rohan,24
Manisha le Préfet,Virat,24
Arsène Aadil,Virat,23
Manisha le Préfet,Virat Sonali,23
Manisha Hrithik,Virat,22
Manisha Hrithik,Virat Sonali,22
Prefect,Virat Sonali,22
Prefect,this,22
Sergeant Rajesh,Virat Sonali Payal,22
Tanvi,Virat Sonali,22
Virat Sonali,Virat Sonali Payal,22
Kiara Chandan,this,21
Deputy Chief Chitrangada,Virat Sonali,20
Hippolyte Rohan,this,20
Manisha,this,20
Aarsène Aadil,this,19
Kiara,Parth Rohan,19
Aarsène Aadil,Virat Sonali Payal,18
Hippolyte Rohan,Mr. Urmila Maanvi,18
Kiara,Tanvi,18
Arsène,Virat Sonali Payal,16
Arsène Aadil,Virat Sonali Payal,16
Major,Major Comte d'Astrignac,16
Parth,Tanvi,16
Prefect,Sergeant Rajesh,16
Prefect,Virat Sonali Payal,16
Prefect of Police,this,16
Arsène,this,15
Arsène Aadil,this,15
Hippolyte Rohan,Juhi,15
Kiara Chandan,Tanvi Ravi,15
Manisha,Sergeant Rajesh,15
Manisha le Préfet,this,15
Mr. Urmila Maanvi,this,15
Tanvi Ravi,this,15
Aarsène Aadil,Virat Sonali,14
Arsène,Virat Sonali,14
Kiara,this,14
Kiara Chandan,Mr. Urmila Maanvi,14
Manisha Hrithik,this,14
Bhumi.,this,13
Deputy Chief Chitrangada,this,13
Kiara Chandan,Virat,13
Manisha le Préfet,Sergeant Rajesh,13
Prefect,Tanvi,13
Prefect of Police,Virat,13
Tanvi Ravi,Virat,13
Arsène Aadil,Virat Sonali,12
Chief Dharmendra Chandni,Dharmendra,12
Dharmendra,Hippolyte Rohan,12
Dharmendra Vérot,this,12
Hippolyte Rohan,Urmila,12
Kiara Chandan,Virat Sonali Payal,12
Manisha,Prefect,12
Parth,this,12
Salman Varsha,Varsha family,12
Deputy Chief Chitrangada,Tanvi,11
Dharmendra,this,11
Dharmendra Vérot,Hippolyte Rohan,11
Hippolyte Rohan,Tanvi,11
Manisha,Virat Sonali Payal,11
Aarsène Aadil,Kiara Chandan,10
Aarsène Aadil,Tanvi,10
Hippolyte Rohan,Lakshmi.,10
Kiara,Mr. Urmila Maanvi,10
Kiara,Tanvi Ravi,10
Prefect of Police,Virat Sonali Payal,10
Private Payal,Virat Sonali Payal,10
don,this,10
Aarsène Aadil,Manas,9
Bhumi.,Sergeant Rajesh,9
Deputy Chief Chitrangada,Prefect,9
Deputy Chief Chitrangada,Sergeant Rajesh,9
Deputy Chief Chitrangada,Virat Sonali Payal,9
Madhavan Simran,Tanvi,9
Manisha,Manisha Hrithik,9
Manisha,Tanvi,9
Manisha Hrithik,Sergeant Rajesh,9
Mr. Urmila Maanvi,Parth,9
Parth,Pushkar,9
Prefect of Police,Virat Sonali,9
Pushkar,this,9
Sergeant Rajesh,Tanvi,9
Tanvi,Virat Sonali Payal,9
Tanvi Ravi,Virat Sonali,9
Arsène,Kiara Chandan,8
Arsène,Tanvi,8
Arsène Aadil,Kiara Chandan,8
Arsène Aadil,Tanvi,8
Bhumi.,Hippolyte Rohan,8
Bhumi.,Virat,8
Dharmendra Vérot,Manisha,8
Dharmendra Vérot,Manisha le Préfet,8
Hippolyte Rohan,Kritika,8
