node,is_victim,pagerank,victim_connection_weight,degree,strength
Albert,0,0.00780136392166755,0,3,9.0
Beaugrau,0,0.007783101699959884,1,4,4.0
Benjamin,0,0.009250111291564602,0,4,5.0
Bernard,0,0.01101068499318597,0,1,1.0
Brosette,0,0.04098648083960402,0,17,60.0
Brosette Lubin,0,0.0431189975573444,3,14,75.0
Chaffour,0,0.004208759316584003,0,4,4.0
Chance,0,0.009583947866555639,1,11,12.0
Christ,0,0.008879547246788232,0,7,7.0
Cinderella,0,0.0027784542893887587,0,1,1.0
Claire,0,0.002626306392726025,0,1,1.0
Clergeot,0,0.0038241456892554163,0,2,3.0
Clergot Paul,1,0.04303801569903711,0,13,86.0
Contois,0,0.011268946399007827,1,7,17.0
Cooper,0,0.0064028291816283795,0,4,4.0
Crime,0,0.03290150661499347,0,17,44.0
Denis,0,0.013076782287848417,0,4,4.0
Denis Gervais,0,0.008559472680286027,0,2,2.0
Dr. Gaboriau,0,0.003639345729785707,0,2,3.0
Durand,0,0.004887821737054961,0,2,5.0
Germain,0,0.08283088497337482,3,26,139.0
Germain Taburon,0,0.05517010462724417,3,20,97.0
Herve Rheteau,0,0.01885606495137588,4,12,29.0
Hortense,0,0.0038241456892554163,0,2,3.0
Jesus,0,0.0026493768113869842,0,1,1.0
Jove,0,0.020835772870770916,0,2,2.0
Juliette,0,0.0026493768113869842,0,1,1.0
Kienloung,0,0.014086222100799831,0,9,19.0
La,0,0.0047715744607064355,0,4,5.0
Lambreth,0,0.0562864547398336,5,18,101.0
Lecoq,0,0.0073562978002139935,0,2,10.0
Lesurques,0,0.053406779768372506,2,20,91.0
Mademoiselle,0,0.008444565289216825,0,3,11.0
Maliron,0,0.003304140451975264,0,1,2.0
Marie Pierre Paul,0,0.05890191954885181,57,18,116.0
Marly,0,0.005462859539807926,0,4,5.0
Monsieur,0,0.003414051435920375,0,1,2.0
Pierremarie,0,0.00528789461700936,0,1,2.0
Providence,0,0.004376510818219082,0,3,4.0
Prudhomme,0,0.0027199359083318842,0,1,1.0
Prudhomme Joseph,0,0.046845228756885425,1,23,69.0
Riscara,0,0.0031405661225639343,0,1,2.0
Sairmeuse,0,0.017276017377356952,0,8,25.0
Schmidt,0,0.016808281157632783,1,8,31.0
Schmidt Paul,0,0.012122302638232729,0,5,22.0
Tellier,0,0.031366059039192325,0,12,38.0
Tellier Damocles,0,0.002844466203484582,0,1,1.0
Tellier Goello,0,0.005650902445994338,0,1,5.0
Tellier Judas,0,0.00658836929243478,0,4,5.0
Tellier M,0,0.013026795948264306,0,4,14.0
Tirauclair,0,0.0026493768113869842,0,1,1.0
Virginia,0,0.0059097149455666215,0,5,6.0
Widow,0,0.008008552776459494,0,6,7.0
achilles,0,0.014285714285714285,0,1,1.0
assassin,0,0.0186333074791617,4,15,27.0
balan,0,0.004516066185922915,0,4,4.0
benoit,0,0.0027784542893887587,0,1,1.0
broisfresnay,0,0.002729461175584031,0,1,1.0
claudine,0,0.005554155769453096,0,3,3.0
commarin,0,0.004990542374618734,0,4,4.0
constant,0,0.009118243861778643,0,7,7.0
daburon,0,0.007810511006485681,0,5,5.0
god,0,0.0027234987974162034,0,1,1.0
halloa,0,0.007810511006485681,0,5,5.0
jean,0,0.014285714285714285,0,1,1.0
lerouge,0,0.008559472680286027,0,2,2.0
lientsi,0,0.007810511006485681,0,5,5.0
manette,0,0.01101068499318597,0,1,1.0
norma,0,0.007810511006485681,0,5,5.0
v,0,0.007074451632056696,0,3,3.0
