canonical_name,alias_name
Alexander Hamilton Mandrake,
Alexander Hamilton Mandrake,Mandrake
Alexander Hamilton Mandrake,Mr. Mandrake
Counsellor at Law,
Dr. Lestrange Philosopher,
Mr. Fantastic Mandrake,
Mr. Tom Mandrake,
Mr. Tom Mandrake,Tom Mandrake
Them Cattermole,
Them Cattermole,Cattermole
Ravenclaw Find,
Ravenclaw Find,Find
Potion Phoenix,
Fred Mandrake,
Hans Sloane,
Mrs. Boggart,
Mrs. Regulus,
Mrs. Regulus,Regulus
Mr. Arthur,
Mr. Arthur,Arthur
Lovegood,
Chimaera,
Dr. Tina,
Dr. Tina,Tina
Sprout,
Snape,
holmes,
watson,
hudson,
john,
garrideb,
nathan,
sherlock,
garridebs,
lysander,
starr,
neanderthal,
heidelberg,
cromagnon,
syracusan,
howard,
saunders,
holloway,
steele,
killer,
evans,
lestrade,
james,
winter,
morecroft,
rodger,
prescott,
waldron,
