node,is_victim,pagerank,victim_connection_weight,degree,strength
Binns,0,0.022101510673544184,1,1,1.0
Hippogriff,0,0.07050332871113452,1,4,7.0
Katie,0,0.026224805789994237,0,2,2.0
Lee,0,0.05486548321174431,3,2,4.0
Lee Beasts,1,0.07118881226991136,0,3,5.0
Longbottom,0,0.02760340375098442,0,1,2.0
Merope,0,0.018837719663321248,0,1,1.0
Miss Ron,0,0.17465894042581223,2,7,20.0
Miss Tom Aberforth,0,0.09984322569800108,0,3,12.0
Mr. Slughorn,0,0.06299030019209842,0,2,6.0
Ron Aberforth,0,0.08247661510363793,0,2,10.0
Rubeus Acromantula,0,0.09357670817419614,0,4,9.0
Them,0,0.10354976273188446,1,7,10.0
Umbridge,0,0.030699323492002092,2,1,2.0
Umbridge Mcgonagall,1,0.060880060111733525,0,4,5.0
