canonical_name,alias_name
Viscount Black de Grindelwald,
Viscount Black de Grindelwald,Grindelwald
Viscount Black de Grindelwald,De Grindelwald
Viscount Black de Grindelwald,Black de Grindelwald
Viscount Black de Grindelwald,Viscount de Grindelwald
Count Dobby de Grindelwald,
Count Dobby de Grindelwald,Count de Grindelwald
Count Dobby de Grindelwald,Dobby de Grindelwald
Voldemort Phoenix Ravenclaw,
Voldemort Phoenix Ravenclaw,Ravenclaw
Broomstick Fudge d'Arlange,
Broomstick Fudge d'Arlange,Fudge d'Arlange
Broomstick Fudge d'Arlange,Broomstick d'Arlange
Broomstick Fudge d'Arlange,Broomstick d’Arlange
Queenie Ravenclaw Severus,
Queenie Ravenclaw Severus,Severus
Queenie Ravenclaw Severus,Queenie Severus
Queenie Ravenclaw Severus,Ravenclaw Severus
Queenie. de Grindelwald,
Queenie. de Grindelwald,Queenie de Grindelwald
Queenie de Courtivois,
Madame Niffler Cedric,
Madame Niffler Cedric,Cedric
Madame Niffler Cedric,Madame Cedric
Madame de Grindelwald,
Marquis de Courtivois,
Aberforth de Neville,
Aberforth de Neville,Neville
Marie Pierre Phoenix,
Marie Pierre Phoenix,Phoenix
Marie Pierre Phoenix,Pierre Phoenix
Marquis de Chouze,
Marchioness d'Arlange,
Broomstick Fantastic,
Pierre-Marie Fluffy,
Pierre-Marie Fluffy,Fluffy
Bowtruckle Phoenix,
Broomstick Padfoot,
Broomstick Padfoot,Padfoot
Madame Ollivander,
Voldemort Phoenix,
Queenie Ravenclaw,
Broomstick Goello,
Richard the III.,
Madame d'Arlange,
Queenie Contois,
James Pettigrew,
Captain Nimbus,
Captain Nimbus,Nimbus
Katie Kreacher,
Queenie Fluffy,
Viscount Black,
Viscount Black,Black
Madame Severus,
Count d'Artois,
Madame Phoenix,
Madame Niffler,
Madame Niffler,Niffler
Chudley Teddy,
Queenie Black,
Madame Sever,
Yaxley Find,
James Child,
Madame And,
Madame And,And
Lucius XIV,
My wife,
Old And,
Dr. Puffskein,
Dr. Puffskein,Puffskein
Philosopher,
Broomstick,
Commissary,
Thomassine,
Kien-Loung,
Hufflepuff,
Bowtruckle,
Magistrate,
Lestrange,
Lethifold,
Halfblood,
Parricide,
Voldemort,
Blauville,
Poitevine,
Bathilda,
Patronus,
Dungbomb,
Countess,
Slughorn,
Lien-Tsi,
Daburons,
Quirrell,
Auvergne,
Kneeling,
Viscount,
Platform,
Centaur,
Alastor,
Diggory,
Petunia,
Boggart,
Bludger,
Queenie,
Chamber,
Merope,
Peeves,
Potter,
Husson,
Dereme,
Diagon,
Goblet,
Muggle,
Prince,
Lucius,
Pomona,
Padma,
Harry,
Draco,
Jacob,
Count,
Where,
Stone,
Tahan,
Marat,
Molly,
Order,
Fudge,
Ginny,
Moony,
Colin,
Geon,
Lily,
Newt,
Fred,
Tina,
Luna,
Cho,
Old,
Dge,
Lee,
Fu,
emile,
gaboriau,
lerouge,
la,
jonchere,
widow,
bougival,
m,
daburon,
gevrol,
lecoq,
tellier,
marly,
tabaret,
tirauclair,
jacques,
gervais,
sax,
jove,
hortense,
cooper,
gerdy,
noel,
manette,
monsieur,
judas,
mademoiselle,
levernois,
valerie,
charles,
x,
germain,
claudine,
albert,
charlotte,
cinderella,
clergot,
juliette,
beaugrau,
chaffour,
prudhomme,
achilles,
herve,
riscara,
lambreth,
commarin,
taburon,
dabiron,
maliron,
laliron,
laridon,
guide,
claire,
schmidt,
chance,
lesurques,
benjamin,
lubin,
sairmeuse,
v,
broisfresnay,
damocles,
rheteau,
benoit,
durand,
bernard,
plutarch,
denis,
joseph,
prosny,
constant,
providence,
baron,
norma,
balan,
kaiser,
jean,
jesus,
christ,
clergeot,
mamma,
god,
mannette,
rouen,
paul,
virginia,
guy,
louis,
assassin,
vincent,
martin,
brosette,
halloa,
chatou,
crime,
