canonical_name,alias_name
John Gilderoy Secrets,
John Gilderoy Secrets,Gilderoy Secrets
John Gilderoy Secrets,Mr. Gilderoy Secrets
Marquess of Montalva,
Sir Nymphadora Ollivander,
Sherlock Umbridge,
Sherlock Umbridge,Umbridge
Sherlock Umbridge,Mr. Umbridge
Dudley Bellatrix,
Krum Witchcraft,
Krum Witchcraft,Witchcraft
Krum Witchcraft,Mr. Witchcraft
Allan Brothers,
Find Triwizard,
Krum Dungbomb,
Krum Dungbomb,Dungbomb
Krum Dungbomb,Mr. Dungbomb
Leta Granger,
Leta Granger,Granger
Yaxley Bones,
Tina Beasts,
Neville Hat,
Luna Goblet,
Joshua Lee,
Constable Malfoy,
Constable Malfoy,Malfoy
Constable Rose,
Constable Rose,Rose
Mr. Longbottom,
Mr. Longbottom,Longbottom
Miss Slughorn,
Mrs. Alastor,
Dr. Regulus,
Dr. Regulus,Regulus
Mr. Errol,
Mr. Errol,Errol
Mr. Barty,
Mr. Barty,Barty
Aberforth,
Marauder,
Mr. Krum,
Mr. Krum,Krum
Hogwarts,
Peverell,
Narcissa,
Firebolt,
Oxshott,
Diagon,
Oliver,
Howler,
Viktor,
Wily,
david,
brannan,
arthur,
doyle,
holmes,
watson,
scott,
eccles,
carruthers,
garcia,
hudson,
gregson,
baynes,
aloysius,
melville,
esher,
inspector,
wisteria,
lodge,
godspeed,
dolores,
harringby,
george,
ffolliott,
hynes,
james,
williams,
henderson,
stone,
walters,
god,
marx,
jove,
downing,
lucas,
burnet,
warner,
don,
murillo,
juan,
signora,
durando,
lopez,
jose,
signor,
rulli,
eckermann,
