character1,character2,count
Hercule Zane,this,18
m,this,9
Hercule Zane,mademoiselle,7
mademoiselle,this,5
Hercule Zane,cooper,4
cooper,this,4
dunlap,grosset,4
Hercule Zane,dunlap,2
Hercule Zane,grosset,2
american,this,2
dagger,this,2
elizabeth,john,2
paton,ralph,2
son,this,2
Black,Hercule Zane,1
Black,James,1
Black,dagger,1
Hercule Zane,dagger,1
Hercule Zane,desert,1
Hercule Zane,gold,1
POIROT,Parker,1
POIROT,cooper,1
POIROT,fernly,1
POIROT,flora,1
POIROT,paton,1
POIROT,ralph,1
Parker,cooper,1
Parker,flora,1
Parker,paton,1
Parker,ralph,1
RAFAEL SABATINI,dunlap,1
RAFAEL SABATINI,grosset,1
cooper,flora,1
cooper,paton,1
cooper,ralph,1
cooper,son,1
dagger,m,1
flora,paton,1
flora,ralph,1
hurst,vida,1
m,uncle,1
pond,this,1
this,uncle,1
