node,is_victim,pagerank,victim_connection_weight,degree,strength
Colonel,0,0.2081784726137547,1,8,30.0
Colonel Atkinson,0,0.16204247043582432,1,4,25.0
Colonel Cobain,0,0.016612520915662746,0,1,1.0
Dr. Page,0,0.03294519446748543,0,2,3.0
Duke of Balmoral,0,0.016612520915662746,0,1,1.0
Dunst Bell,0,0.07142857142857142,0,1,1.0
Inspector Miller,0,0.061270452583167004,0,3,8.0
Lord Hart,0,0.02376623190116872,0,1,1.0
Madame Teller,0,0.07142857142857142,0,1,1.0
Mr. Hall Tyson,1,0.09859658032852489,0,5,12.0
Portman Blunt,0,0.059333407938285704,5,2,7.0
Pryor Parsons,0,0.06446747869130204,4,4,8.0
Sherlock Harris,0,0.06725152375490219,0,4,7.0
Walken Arnold,0,0.04606600259711633,1,3,3.0
