canonical_name,alias_name
Duke of Balmoral,
Colonel Atkinson,
Mr. Hawke Hutton,
Sherlock Harris,
Sherlock Harris,Harris
Sherlock Harris,Mr. Harris
O'hara Lautner,
O'hara Lautner,Lautner
Colonel Cobain,
Mr. Hall Tyson,
Mr. Hall Tyson,Tyson
Mr. Hall Tyson,Hall Tyson
Jason Lawrence,
Walken Arnold,
Madame Teller,
Portman Blunt,
Portman Blunt,Blunt
Pryor Parsons,
Dunst Bell,
Madame Te,
Lord Hart,
Lord Day,
Inspector Miller,
Inspector Miller,Miller
Mrs. Tyson,
Dr. Page,
Dr. Page,Page
Williams,
Colonel,
Mr. Ha,
Lamarr,
watson,
holmes,
john,
straker,
silver,
blaze,
ross,
gregory,
backwater,
silas,
brown,
ned,
hunter,
edith,
baxter,
bayard,
fitzroy,
simpson,
desborough,
lesurier,
william,
derbyshire,
hullo,
dawson,
heath,
newton,
wardlaw,
singleford,
clapham,
