char_id,name,story_title
1,Dr. Keshav,The Adventure of the Mazarin Stone
2,Shilpa,The Adventure of the Mazarin Stone
3,Mr. Rohit,The Adventure of the Mazarin Stone
4,Mrs. Sonakshi,The Adventure of the Mazarin Stone
5,you,The Adventure of the Mazarin Stone
6,sir,The Adventure of the Mazarin Stone
7,Prime Minister,The Adventure of the Mazarin Stone
8,Home Secretary,The Adventure of the Mazarin Stone
9,Lord Manan,The Adventure of the Mazarin Stone
10,Keshav,The Adventure of the Mazarin Stone
11,Rohit,The Adventure of the Mazarin Stone
12,Anil,The Adventure of the Mazarin Stone
13,Count Negretto Anil,The Adventure of the Mazarin Stone
14,Guneet Lavanya,The Adventure of the Mazarin Stone
15,Pritam,The Adventure of the Mazarin Stone
16,Aparna,The Adventure of the Mazarin Stone
17,Count Anil,The Adventure of the Mazarin Stone
18,Tavernier,The Adventure of the Mazarin Stone
19,Baron Komal,The Adventure of the Mazarin Stone
20,Old Baron Komal,The Adventure of the Mazarin Stone
21,Mrs. Neetu,The Adventure of the Mazarin Stone
22,Miss Salman Lakshmi,The Adventure of the Mazarin Stone
23,Count,The Adventure of the Mazarin Stone
24,Mr. Lavanya,The Adventure of the Mazarin Stone
25,Surbhi Asha,The Adventure of the Mazarin Stone
26,Madame Gully,The Adventure of the Mazarin Stone
27,Lavanya,The Adventure of the Mazarin Stone
28,Mithun Karisma,The Adventure of the Mazarin Stone
29,The Count,The Adventure of the Mazarin Stone
