canonical_name,alias_name
Jessie M'Pherson,
Huckleberry Finn,
Mr. Marlowe,
Mr. Marlowe,Marlowe
Manderson,
Gilbert,
Martin,
Hahn,
ec,
bentley,
chesterton,
e,
sigsbee,
blackbeard,
colefax,
lucas,
howard,
jeffrey,
bellona,
keats,
james,
molloy,
silver,
bunner,
calvin,
figgis,
jones,
williams,
anthony,
morgan,
trent,
stock,
bradshaw,
tempter,
sig,
nathaniel,
cupples,
montaigne,
siegfried,
john,
domecq,
mabel,
peter,
mandersons,
philip,
poe,
mary,
rogers,
heinrich,
kley,
murch,
petronius,
harris,
evans,
william,
russell,
mendelssohn,
celestine,
monsieur,
mademoiselle,
j,
m,
burke,
inspector,
george,
jim,
edward,
henry,
hawkshaw,
marlstone,
bardolph,
cleon,
mercutio,
falstaff,
white,
gables,
h,
copper,
browning,
dragilew,
bothwell,
jack,
tristan,
wallace,
iretons,
alice,
burton,
napoleon,
crockett,
montour,
munro,
moses,
sheppard,
columbus,
peppmuller,
wells,
balfour,
poulton,
crippen,
masefield,
perry,
mlachlan,
fleming,
