canonical_name,alias_name
François Le Villard,
Lieutenant Manju Pushkar,
Karan Pallavi Murder,
Arthur Conan Doyle,
Miss Shalini Katrina,
Miss Shalini Katrina,Katrina
Miss Shalini Katrina,Miss Katrina
Miss Shalini Katrina,Shalini Katrina
Mrs. Kritika Udita,
Mrs. Kritika Udita,Udita
Mrs. Kritika Udita,Mrs Udita
Mrs. Kritika Udita,Mrs. Udita
Mrs. Kritika Udita,Kritika Udita
Mr. Ranbir Aparna,
Mr. Ranbir Aparna,Aparna
Mr. Ranbir Aparna,Mr. Aparna
Mr. Ranbir Aparna,Ranbir Aparna
Mr. Nithya Aparna,
Mr. Nithya Aparna,Nithya Aparna
Mr. Sakshi Ronit,
Mr. Sakshi Ronit,Ronit
Mr. Sakshi Ronit,Mr. Ronit
Mr. Sakshi Ronit,Sakshi Ronit
Mr. Kajol Tushar,
Mr. Kajol Tushar,Kajol Tushar
Captain Katrina,
Madhavan Shahid,
Madhavan Shahid,Shahid
Madhavan Shahid,Mrs. Shahid
Sarika Mohanlal,
Sarika Mohanlal,Mohanlal
Mr. Naman Alia,
Mr. Naman Alia,Alia
Mr. Naman Alia,Mr. Alia
Mr. Naman Alia,Naman Alia
Roshan Pushkar,
Lakshya Keshav,
Lakshya Keshav,Keshav
Manisha Neerja,
Sarika Aparna,
Shalu Deepika,
Tarun Shriman,
Colonel Divya,
Karan Pallavi,
Major Aparna,
Your brother,
Suman Krish,
Tarun Vicky,
Pooja Ramya,
Pooja Ramya,Ramya
Reema Zoya,
Anirudh Om,
Anirudh Om,Om
H.W.,
Brother Nithya,
Brother Nithya,Nithya
Mr. Theorist,
Camberwell,
Mr. Ranbir,
Mr. Ranbir,Ranbir
Mrs. Sagar,
Dr. Mahesh,
Dr. Mahesh,Mahesh
Mrs. Mansi,
Sir Ishaan,
Dr. Karun,
Mr. Saif,
Jacobson,
McMurdo,
Bandita,
Sholtos,
Shubham,
Richter,
Carlyle,
Shalini,
Radhika,
Simran,
Irrfan,
Neelam,
Urmila,
Guneet,
Arvind,
Varun,
Kirti,
Medha,
Homes,
Naman,
Sikhs,
Women,
Brown,
Reema,
India,
Aditi,
Rohan,
Hina,
Hema,
Yash,
Yami,
Anil,
Raj,
sherlock,
holmes,
watson,
gregson,
lestrade,
athelney,
jones,
jefferson,
hope,
euclid,
francois,
mary,
morstan,
hudson,
cecil,
forrester,
sholto,
small,
mahomet,
singh,
abdullah,
khan,
dost,
akbar,
thaddeus,
bartholomew,
williams,
john,
lal,
chowdar,
sahib,
astrakhan,
alison,
bernstone,
god,
this,
jonathan,
toby,
goethe,
sherman,
atheney,
blondin,
rao,
jean,
paul,
nelson,
mordecai,
smith,
jack,
wiggins,
aurora,
norwood,
jim,
winwood,
reade,
smiths,
treasure,
tonga,
achmet,
buddha,
sam,
smalls,
holder,
abel,
white,
dawson,
wilson,
colin,
nana,
greathed,
somerton,
bromley,
agra,
