node,is_victim,pagerank,victim_connection_weight,degree,strength
Aditi,0,0.006890557779864595,0,2,2.0
Anirudh Om,0,0.012374961623693961,0,4,9.0
Arvind,0,0.018518518518518517,0,1,1.0
Bandita,0,0.010975811564334982,0,4,8.0
Brother Nithya,0,0.024629864170471333,11,4,27.0
Brown,0,0.006085493501617944,0,2,2.0
Camberwell,0,0.006774795079314952,0,3,3.0
Captain Katrina,0,0.028076486741291977,0,8,25.0
Colonel Divya,0,0.0038866101054367474,0,1,1.0
Dr. Mahesh,0,0.007353250035264956,0,4,5.0
Guneet,0,0.016634423277064974,1,8,14.0
Hina,0,0.004704014400788929,0,2,2.0
India,0,0.008047976050753991,0,4,6.0
Irrfan,0,0.003744961266149019,0,1,1.0
Jacobson,0,0.004864673027055991,0,2,2.0
Karan Pallavi,0,0.006485052255530848,0,3,3.0
Karan Pallavi Murder,0,0.006485052255530848,0,3,3.0
Lakshya Keshav,0,0.0319673653271488,0,12,29.0
Lieutenant Manju Pushkar,0,0.006326018338718459,0,4,4.0
Madhavan Shahid,0,0.011096124194999097,0,4,5.0
Major Aparna,0,0.022772359917047784,0,7,23.0
Manisha Neerja,0,0.012690081572226116,0,4,9.0
McMurdo,0,0.006915456178904291,0,4,4.0
Miss Shalini Katrina,0,0.05559616945243819,0,15,48.0
Mr. Kajol Tushar,0,0.004622812686346862,0,1,1.0
Mr. Naman Alia,0,0.07433170962612282,0,15,70.0
Mr. Nithya Aparna,1,0.022694340796436813,0,4,25.0
Mr. Ranbir,0,0.024881786037920933,0,4,28.0
Mr. Ranbir Aparna,0,0.08038087114450386,11,15,89.0
Mr. Sakshi Ronit,0,0.03343725768819923,0,10,24.0
Mrs. Kritika Udita,0,0.00744646451068167,0,3,3.0
Naman,0,0.041701559902015205,0,8,42.0
Pooja Ramya,0,0.013708400348450283,0,5,10.0
Reema,0,0.023284827319833275,0,5,18.0
Reema Zoya,0,0.019676999780292026,0,5,15.0
Rohan,0,0.012045152674750263,0,3,7.0
Roshan Pushkar,0,0.004704014400788929,0,2,2.0
Sarika Aparna,0,0.003545405216674004,0,1,1.0
Shalini,0,0.006698475790020083,0,2,4.0
Shalu Deepika,0,0.004583083546947327,0,1,2.0
Sholtos,0,0.004704014400788929,0,2,2.0
Sikhs,0,0.0038866101054367474,0,1,1.0
Sir Ishaan,0,0.018518518518518517,0,1,1.0
Tarun Shriman,0,0.008375875709727911,0,4,5.0
Tarun Vicky,0,0.004716867616020862,0,2,2.0
Urmila,0,0.006890557779864595,0,2,2.0
Yami,0,0.006509233881883134,0,2,2.0
Yash,0,0.03130814316136124,0,9,24.0
atheney,0,0.005146262507164654,0,1,2.0
hope,0,0.008304260942977343,0,4,4.0
small,0,0.010397862390890772,0,4,6.0
this,0,0.10809738598804823,2,30,95.0
treasure,0,0.05980010362839702,0,16,53.0
white,0,0.021705065264768897,0,8,10.0
