canonical_name,alias_name
Sir Ritz Marjorie Lewis,
Sir Ritz Marjorie Lewis,Marjorie Lewis
Sir Ritz Marjorie Lewis,Sir Ritz Lewis
Sir Ritz Marjorie Lewis,Ritz Marjorie Lewis
Miss Vandemeyer Monsieur,
Miss Vandemeyer Monsieur,Monsieur
Miss Vandemeyer Monsieur,Miss Monsieur
Miss Vandemeyer Monsieur,Vandemeyer Monsieur
Sir Fishers Kramenin,
Sir Fishers Kramenin,Kramenin
Miss Chicken Conrad,
Miss Chicken Conrad,Conrad
Miss Chicken Conrad,Miss Conrad
Miss Chicken Conrad,Chicken Conrad
Mr. Wales Kramenin,
Mr. Wales Kramenin,Mr. Kramenin
Mr. Wales Kramenin,Wales Kramenin
Mrs. Beresford God,
Number Ivanovitch,
Marguerite Janet,
Miss Janet Cross,
Miss Janet Cross,Janet Cross
Peche Ivanovitch,
Wheeler Kramenin,
Mr. T. Kramenin,
Brandy Holyhead,
Monsieur Potter,
Monsieur Potter,POTTER
Monsieur Potter,Potter
Mr. Brown Annie,
Mr. Brown Annie,Annie
Mr. Brown Annie,Mr. Annie
Johnnies Cross,
Johnnies Cross,Mrs. Cross
Mr. Mabel Bond,
Mr. Mabel Bond,Bond
Mr. Mabel Bond,Mr. Bond
Mr. Mabel Bond,Mabel Bond
Bown Greenbank,
Keith Chester,
Amos Monsieur,
Hersheimmer T,
Edgerton The,
Chicken Amos,
Sinn Chester,
PEEL Lewis,
A. Willie,
A. Willie,Willie
A. Willie,Mr Willie
A. Willie,MR. Willie
A. Willie,Mr. Willie
Miss Mephistopheles,
Miss Mephistopheles,Mephistopheles
Inspector Roylance,
Inspector Napoleon,
Inspector Napoleon,Napoleon
Miss Vandemeyer,
Miss Vandemeyer,Vandemeyer
Professor Hiram,
Mr. Napoleon,
Mr. Bradshaw,
Mr. Bradshaw,Bradshaw
Sir Fishers,
Sir Fishers,Fishers
Mrs. Agatha,
Mr. Charing,
Miss Carter,
Dr. Colbert,
Dr. Astley,
Dr. Astley,Astley
BERESFORD,
TWO-PENCE,
Prudence,
Margaret,
James 14,
James 14,James 1
Williams,
Johnnies,
Sir Ritz,
Sir Ritz,Ritz
Sherlock,
Dufferin,
Mr. Bown,
Tuppence,
Stepanov,
Darling,
Westway,
Chicken,
Rysdale,
Grieber,
Wheeler,
Annette,
Danvers,
Eleanor,
Julius,
Edward,
Priors,
Number,
Cooper,
Dr. A.,
Tommy,
Edgar,
Henry,
Lyons,
Mabel,
Boris,
Sadie,
Adams,
Brown,
Peter,
Ready,
Finn,
Ivan,
Jove,
Rita,
Cook,
christie,
whittington,
jane,
cowley,
westhaven,
thomas,
colombier,
newberg,
melba,
y,
sole,
japp,
yaas,
flossie,
hullo,
feiner,
clymes,
william,
albert,
garnaby,
llanelly,
hall,
edith,
something,
felix,
himmel,
faust,
siebel,
sweeny,
george,
solomon,
d,
