char_id,name,story_title
1,Mr. Bradbury,The Adventure of the Six Napoleons
2,Wayans Lewis,The Adventure of the Six Napoleons
3,Dr. Bean,The Adventure of the Six Napoleons
4,Bonham,The Adventure of the Six Napoleons
5,Dano Elba,The Adventure of the Six Napoleons
6,Dr. Ruffalo,The Adventure of the Six Napoleons
7,Lewis,The Adventure of the Six Napoleons
8,Bradbury,The Adventure of the Six Napoleons
9,Ruffalo,The Adventure of the Six Napoleons
10,LESTRADE,The Adventure of the Six Napoleons
11,Bean,The Adventure of the Six Napoleons
12,Winslet,The Adventure of the Six Napoleons
13,Mr. Wayans Lewis,The Adventure of the Six Napoleons
14,Mr. Harrelson,The Adventure of the Six Napoleons
15,Blythe,The Adventure of the Six Napoleons
16,Mr. O'hara Harrelson,The Adventure of the Six Napoleons
17,Wayans,The Adventure of the Six Napoleons
18,Ronan Brothers,The Adventure of the Six Napoleons
19,Mr. Ronan,The Adventure of the Six Napoleons
20,Mr. Dano Elba,The Adventure of the Six Napoleons
21,Tyson,The Adventure of the Six Napoleons
22,Diaz,The Adventure of the Six Napoleons
23,"The Press, Bean",The Adventure of the Six Napoleons
24,Mr. Adele Caine,The Adventure of the Six Napoleons
25,Mr. Shyamalan,The Adventure of the Six Napoleons
26,Mr. Lewis,The Adventure of the Six Napoleons
27,Inspector Bullock,The Adventure of the Six Napoleons
28,Wilkins Kutcher,The Adventure of the Six Napoleons
29,Bullock,The Adventure of the Six Napoleons
30,LEWIS,The Adventure of the Six Napoleons
31,Adele Caine,The Adventure of the Six Napoleons
32,Ronan,The Adventure of the Six Napoleons
33,Perry Kutcher,The Adventure of the Six Napoleons
34,Wilkins,The Adventure of the Six Napoleons
35,Gelder,The Adventure of the Six Napoleons
