canonical_name,alias_name
Bill Philo Harry Clarence,
Bill Philo Harry Clarence,Clarence
Bill Philo Harry Clarence,Mr. Clarence
Bill Philo Harry Clarence,Harry Clarence
Hagn Bacchus Ezra,
Hagn Bacchus Ezra,Ezra
Hagn Bacchus Ezra,Inspector Ezra
Lyme the Hallwell,
Lyme the Hallwell,Hallwell
Mr. Bacchus Collettbanson,
Mr. Bacchus Collettbanson,Collettbanson
Mr. Bacchus Collettbanson,Mr. Collettbanson
Mr. Bacchus Collettbanson,Bacchus Collettbanson
Mr. Bacchus Collettbanson,Batchus Collettbanson
Miss Dick Collettbanson,
Miss Dick Collettbanson,Miss Collettbanson
Miss Dick Collettbanson,DICK COLLETTBANSON
Miss Dick Collettbanson,Dick Collettbanson
Williams Collettbanson,
Williams Collettbanson,WILLIAMS COLLETTBANSON
Mr. Terrace Velleco,
Mr. Terrace Velleco,Velleco
Mr. Terrace Velleco,Mr. Velleco
Mr. Terrace Velleco,TERRACE VELLECO
Mr. Terrace Velleco,Terrace Velleco
Fayre Collettbanson,
Stationmaster Billy,
Philosopher Annatto,
Philosopher Annatto,Annatto
Philosopher Annatto,Mr. Annatto
Whiskers Clarence,
Maitland Farmley,
Meister Silenski,
Meister Silenski,Silenski
Meister Silenski,Mr. Silenski
Monsieur Batchus,
Monsieur Batchus,Batchus
Monsieur Batchus,Mr. Batchus
Miss Bones Chick,
Miss Bones Chick,Chick
Miss Bones Chick,Miss Chick
Miss Bones Chick,Bones Chick
Bassano Charles,
Sherlock Holmes,
Sherlock Holmes,Holmes
Maclean Martin,
Joshua Velleco,
Whitby Annatto,
Mathusalem Jim,
Litnov Phenan,
James Batchus,
Fayre Philip,
Pheeny Moore,
Henry Morris,
Ella Bennett,
Moses Elsham,
Kramer Ward,
Seven Carlo,
Seven Carlo,Carlo
Bill Philo,
Great The,
Great The,Mr. The
Great The,Mr. The;
Rat Hook,
Inspector Joshua,
Inspector Joshua,Joshua
Mr. Wellingdale,
Mr. Wellingdale,WELLINGDALE
Mr. Wellingdale,Wellingdale
Inspector Jones,
Inspector Jones,JONES
Inspector Jones,Jones
Sergeant Jones,
Sergeant Elky,
Mr. Horsham,
Philosopher,
Mr. Ptolemy,
Mr. Ptolemy,Ptolemy
Mr. Carter,
Mr. Carter,Carter
Mr. Belfin,
Mr. Belfin,Belfin
Washington,
Bonaparte,
Mr. Jones,
Whitehall,
Sherlock,
Fielding,
Mantania,
Socrates,
Mr. Saul,
Mr. Saul,Saul
Williams,
Raymond,
Raymond,RAYMOND
Richard,
Solomon,
Cockney,
Bacchus,
Johnson,
Mr. Ten,
Meister,
Genter,
Whitby,
London,
BALDER,
Jeller,
Ibbley,
Rooney,
Thomas,
Cormon,
Lizzie,
Lester,
James,
Smith,
Diana,
Bones,
Heine,
Brown,
Frogs,
Bliss,
Seven,
Seven,SEVEN
Harry,
Harry,HARRY
Heron,
Angus,
Mr. M,
Gill,
Lola,
Frog,
Benn,
Dick,
Bart,
Ella,
Hagn,
Lew,
Mac,
Wal,
Dad,
Ray,
Ike,
On,
judgment,
sandi,
broad,
gordon,
elizabeth,
liz,
john,
maitlands,
elk,
brady,
shylock,
george,
napoleon,
worth,
harp,
j,
new,
peace,
elgar,
mills,
l,
god,
lol,
wood,
daddy,
matilda,
quod,
mick,
mud,
banson,
bron,
quinze,
barnet,
copse,
selinski,
inspector,
waldsen,
