canonical_name,alias_name
Sidney Mayer Halloa,
Sidney Mayer Halloa,Halloa
Sidney Mayer Halloa,Mayer Halloa
Mr. Sinclair Pierrot,
Mr. Sinclair Pierrot,Sinclair Pierrot
Miss West Oberstein,
Miss West Oberstein,Miss Oberstein
Sir Valentine Hugo,
Mr. George Walter,
Mr. George Walter,Walter
Mr. George Walter,George Walter
Rothiere Violet,
Rothiere Violet,Violet
Rothiere Violet,Mr. Violet
Sherlock Hugo,
Watson Violet,
Jove Mycroft,
Jove Mycroft,MyCROFT
Brother Watson,
Brother Watson,Watson
Sir Valentine,
Mr. Adolph,
Mr. Adolph,Adolph
Lestrade,
Westbury,
Rothiere,
Johnson,
Sidney,
Arthur,
Holmes,
Louis,
Mason,
James,
brooks,
woodhouse,
cadogan,
