node,is_victim,pagerank,victim_connection_weight,degree,strength
Bening,0,0.0071858756327972395,0,1,1.0
Brother Barlow,0,0.02039652631586439,9,2,11.0
Burrows,0,0.03739151852719617,0,5,20.0
Burrows Capshaw,0,0.03389369831636554,0,5,18.0
Cage,0,0.02631578947368421,0,1,1.0
Christenson,0,0.02631578947368421,0,1,1.0
Collette,0,0.03769121442314202,0,6,19.0
Collette Cobain,0,0.03001939730321347,0,6,15.0
Corbin Tyrese,0,0.017162336442120164,0,3,3.0
Cummings,0,0.010796731681272681,0,1,3.0
D'arcy Penn,0,0.006434896601777852,0,1,1.0
Day,0,0.030478904989209125,1,6,8.0
Diaz,0,0.02631578947368421,0,1,1.0
Dr. Moore,0,0.008922424782503071,0,1,2.0
Elliott,0,0.02631578947368421,0,1,1.0
Gadot,0,0.023769685749996487,1,6,9.0
Gere,0,0.02972388505549855,2,5,9.0
Gooding Fox,0,0.012422274521088758,0,3,3.0
Gooding Young,0,0.006230489507792649,0,1,1.0
Kauffman,0,0.01862904804510642,0,3,5.0
Miss Cummings Chappelle,0,0.04028988168365264,5,7,15.0
Mr. Arnold,0,0.02631578947368421,0,1,1.0
Mr. Barlow Jason,1,0.11099950693668326,0,10,71.0
Mr. Irwin,0,0.06566038645296243,24,3,49.0
Mr. Irwin Jason,0,0.06566038645296243,24,3,49.0
Mr. Ledger Baldwin,0,0.052675202384175154,3,9,18.0
Mr. Pryor Woodley,0,0.04690054823597428,0,6,16.0
Mrs. Giamatti,0,0.008795888605028428,1,2,2.0
Murdoch Glover,0,0.024126806480578473,0,5,12.0
Nixon Jason,0,0.005276171084295356,1,1,1.0
Oldman,0,0.011198661960429686,0,2,2.0
Palmer,0,0.02631578947368421,0,1,1.0
Taika O'brien,0,0.0339865041809808,0,9,14.0
Teller,0,0.006754690766472151,0,1,1.0
Travolta Elba,0,0.01218800608104456,0,3,4.0
Turner Berry,0,0.006434896601777852,0,1,1.0
Waller,0,0.011198661960429686,0,2,2.0
Wayans,0,0.00881015539550278,0,1,1.0
