node,is_victim,pagerank,victim_connection_weight,degree,strength
Aishwarya,0,0.07142857142857142,0,1,2.0
Amrita,0,0.09792305781811432,9,1,9.0
Ashok,0,0.06659941601274784,1,4,4.0
Kareena,0,0.049287791301712444,1,3,3.0
Kiran,0,0.05409408828118023,0,2,2.0
Mahesh,0,0.06510824805828516,0,2,3.0
Mahesh Darshan,0,0.06510824805828516,0,2,3.0
Mr. Amrita Aadil,1,0.1367943336273116,0,4,12.0
Mr. Rahul,0,0.12131829533916695,1,5,7.0
Mrs. Swara,0,0.0617614704050279,0,3,3.0
Nithya,0,0.0273164942372563,0,1,1.0
Professor Manisha,0,0.033704592788820875,0,1,1.0
Saira,0,0.07812682121494821,0,2,4.0
Shakuntala,0,0.07142857142857142,0,1,2.0
