node,is_victim,pagerank,victim_connection_weight,degree,strength
Adele,0,0.012189245763486827,0,1,1.0
Adler,0,0.041666666666666664,0,1,1.0
Bening,0,0.024719678400412545,1,3,3.0
Berry,0,0.041666666666666664,0,1,1.0
Blythe,0,0.036685533623366254,1,5,5.0
Dickinson,0,0.041666666666666664,0,1,1.0
Dr. Reynolds,0,0.04442357166882657,0,3,6.0
Dunaway,0,0.02961520301929913,1,4,4.0
Eastwood,0,0.018262760255495877,0,1,2.0
Garfunkel,0,0.041666666666666664,0,1,1.0
Lady Gable,0,0.1327551117116036,9,11,19.0
Lady Gable Calloway,1,0.09753268548805868,0,7,15.0
Lewis,0,0.018482792994643407,0,2,2.0
Miss Crowe,0,0.012189245763486827,0,1,1.0
Miss Scott Urban,0,0.040139089839548635,1,3,6.0
Mr. Iger,0,0.012189245763486827,0,1,1.0
Mr. Roberts Young,0,0.09186261570715913,0,7,13.0
Mrs. Davidson,0,0.038126665369627964,0,4,5.0
Mrs. Gaye,0,0.038126665369627964,0,4,5.0
Saldana,0,0.024719678400412545,1,3,3.0
Scott,0,0.052760521675764664,1,5,8.0
Streep,0,0.041666666666666664,0,1,1.0
Theron,0,0.041666666666666664,0,1,1.0
Walken,0,0.02521968918569239,0,3,3.0
