canonical_name,alias_name
Miss Moran de Merville,
Miss Moran de Merville,Miss de Merville
Miss Moran de Merville,Moran de Merville
Dr. Porky Sebastian,
Sir Gruner Oakshott,
Miss Kitty Charlie,
Miss Kitty Charlie,Charlie
Miss Kitty Charlie,Miss Charlie
Wainwright George,
Miss Hill Charlie,
Miss Hill Charlie,Hill Charlie
Sir Winter Lomax,
Mr. Kitty Damery,
Mr. Kitty Damery,Damery
Mr. Kitty Damery,Mr. Damery
Mr. Kitty Damery,Kitty Damery
Sir James Brun,
Violet Holmes,
Violet Holmes,Holmes
Peace Watson,
Peace Watson,Watson
Shomu Violet,
Shinwell W,
Le Lewis,
Professor Barton,
Miss Adelbert,
Dr. Johnson,
Dr. Johnson,Johnson
Sir James,
Moriarty,
Sherlock,
Leslie,
Shomu,
Moran,
Le,
gripes,
harry,
