canonical_name,alias_name
Jack The Giant-Killer,
Erica Heath-Warburton,
SHERLOCK HOLMES,
DENIS CATHCART,
DENIS CATHCART,CATHCART
Manon Lescaut,
Pettigrew-Robinsons,
Pettigrew-Robinson,
Pettigrew-Robinson,PETTIGREW-ROBINSON
Constable Z15,
Humperdinck,
Lady Maisry,
Riddlesdale,
Richard III,
MARCHBANKS,
LADY MARY,
LADY MARY,Mary
KAI-LUNG,
CHARLES,
SIMONE,
Denver,
Mother,
Jerry,
cat,
mudstains,
iv,
vii,
parker,
notes,
ix,
goyles,
him,
xv,
bar,
falling,
peter,
wimsey,
julian,
freke,
bunter,
inquest,
frederick,
arbuthnot,
gerald,
tommy,
freeborn,
fleming,
tom,
walter,
montague,
james,
freddy,
lydia,
john,
hardraw,
thorpe,
craikes,
d,
c,
murbles,
impey,
biggs,
theodore,
p,
melbourne,
helen,
mornin,
god,
curry,
jove,
barbara,
ferrers,
wordsworth,
tableau,
blood,
david,
copperfield,
gaiter,
bach,
william,
snooks,
of,
digglesbrake,
nathaniel,
foulis,
ellen,
bjove,
fleetwhite,
lubbock,
hullo,
polly,
grimethorpe,
mester,
jezebel,
jabez,
medusa,
g,
hms,
pinafore,
monsieur,
turgeot,
bourgois,
leblanc,
mademoiselle,
briquet,
thingummy,
elizabeth,
henry,
lawks,
spilsbury,
pritchard,
sexton,
blake,
napoleon,
morrison,
andrew,
mackenzie,
tarrant,
coke,
joyce,
robert,
snoates,
chesterton,
nelson,
geo,
george,
gargoyles,
mountweazle,
browning,
manichee,
faustus,
lochinvar,
hiya,
donne,
truth,
shakespeare,
dowson,
simpson,
featherstone,
clive,
barrow,
meribah,
lob,
wilkes,
tim,
watchett,
greg,
smith,
brooks,
zedekiah,
bone,
timothy,
liz,
grimethorpes,
jem,
bet,
watson,
gooch,
w,
mark,
dolby,
hewitt,
johnson,
dobbin,
groot,
pot,
jane,
jake,
stapley,
farmer,
conchy,
goyleses,
moses,
francois,
bolingbroke,
aumerle,
northumberland,
percy,
fitzwater,
carlisle,
herald,
officers,
bagot,
ii,
glibbery,
attenbury,
rouge,
dragon,
ben,
usher,
high,
wigmore,
wrinching,
counsel,
steward,
begg,
brownriggfortescue,
reuter,
gawd,
hebert,
ballad,
grant,
van,
adele,
perkins,
murphy,
eliza,
briggs,
brigette,
vonderaa,
wiggy,
biggy,
aladdin,
alma,
mater,
racine,
robinson,
lhs,
cluer,
inspector,
sugg,
palmerston,
jush,
shugg,
