node,is_victim,pagerank,victim_connection_weight,degree,strength
Dr. Tosswill,0,0.05526349508019256,0,5,6.0
Hassan,0,0.06750744111786422,0,4,5.0
Hastings,0,0.040105306817906805,0,3,4.0
Lady Willard,0,0.08715563027801157,0,2,11.0
Mr. Harper,0,0.04894614118793321,1,3,3.0
Mr. Schneider,0,0.025178272811853232,0,1,1.0
Poirot,0,0.09561240572676369,0,6,11.0
Robert Ames,0,0.08928216259145963,2,4,5.0
Rupert,0,0.02626782912692375,1,1,1.0
Rupert Bleibner,1,0.07655289144458516,0,3,4.0
Sir Guy,0,0.1058836090367383,0,6,12.0
Sir Guy Willard,0,0.06112213963943474,0,3,7.0
Sir John Willard,0,0.1712389646710598,0,7,21.0
anubis,0,0.03295267841917103,0,1,2.0
carnarvon,0,0.016931032050102254,0,1,1.0
