node,is_victim,pagerank,victim_connection_weight,degree,strength
Dr. Watson,0,0.02782026162307997,0,1,1.0
Inspector Lestrade,0,0.02782026162307997,0,1,1.0
John Mitton,0,0.04110722126624909,0,1,2.0
La Rothiere,0,0.04577889826417426,0,2,2.0
Lady Hilda,0,0.10581103914665141,0,2,6.0
Lady Hilda Trelawney Hope,0,0.08907320298977574,0,2,5.0
Mr. Eduardo Lucas,0,0.13914758489052506,0,5,8.0
Mr. Sherlock Holmes,0,0.13409061923279755,0,4,7.0
Oberstein,0,0.04577889826417426,0,2,2.0
Sir Charles Hardy,0,0.07692307692307693,0,1,1.0
flowers,0,0.07692307692307693,0,1,1.0
fournaye,0,0.09486292942666943,0,2,6.0
henri,0,0.09486292942666943,0,2,6.0
