character1,character2,count
Miss Crumplehorn Gilderoy,and,77
Stone,and,61
Grindelwald Crumplehorn,and,53
Broomstick,and,51
Grindelwald Horklump,and,45
Muggle,and,37
Grindelwald Crumplehorn,Miss Crumplehorn Gilderoy,33
Mr. Halfblood,and,30
Quirrell,Quirrell Manticore,30
Them,and,22
Marauder,Miss Crumplehorn Gilderoy,21
Marauder,Marauder Gilderoy,20
Marauder Gilderoy,Miss Crumplehorn Gilderoy,20
Quirrell,and,19
Mr. Halfblood,Muggle,16
Find,and,15
Grindelwald Crumplehorn,Stone,15
Miss Crumplehorn Gilderoy,Stone,13
Fire,and,12
Grindelwald,Grindelwald Crumplehorn,12
Grindelwald Fluffy,and,12
Marauder,and,12
Miss Wizarding,and,12
Quirrell,Stone,10
Grindelwald Crumplehorn,Muggle,9
Horace,and,9
Inspector Ollivander,and,9
Miss Crumplehorn Gilderoy,Mr. Halfblood,9
Diggory,and,8
Grindelwald Horklump,Stone,8
Miss Crumplehorn Gilderoy,Muggle,8
Invisibility,and,7
Find,Stone,6
Flitwick,and,6
Marauder Gilderoy,and,6
Quirrell Manticore,and,6
Broomstick,Grindelwald Crumplehorn,5
Grindelwald Horklump,Invisibility,5
Hat,and,5
Order,and,5
Bowtruckle,Broomstick,4
Bowtruckle,and,4
Broomstick,Miss Crumplehorn Gilderoy,4
Diggory,Miss Crumplehorn Gilderoy,4
Grindelwald,Grindelwald Horklump,4
Grindelwald Crumplehorn,Grindelwald Fluffy,4
Grindelwald Crumplehorn,Mr. Halfblood,4
Grindelwald Horklump,Miss Crumplehorn Gilderoy,4
Grindelwald Horklump,Miss Wizarding,4
Colin,and,3
Express,and,3
Find,Quirrell,3
Fire,Grindelwald Horklump,3
Grindelwald,and,3
Grindelwald Fluffy,Miss Fluffy,3
Grindelwald Horklump,Them,3
Marauder,Stone,3
Miss Crumplehorn Gilderoy,Miss Wizarding,3
Miss Crumplehorn Gilderoy,Quirrell,3
Miss Crumplehorn Gilderoy,Them,3
Mr. Narcissa,and,3
Bowtruckle,Diggory,2
Broomstick,Inspector Draco,2
Broomstick,Mr. Halfblood,2
Broomstick,Muggle,2
Broomstick,Order,2
Broomstick,Them,2
Cedric,Prince,2
Dennis,and,2
Diggory,Grindelwald Fluffy,2
Diggory,Mr. Halfblood,2
Diggory,Stone,2
Find,Fire,2
Find,Grindelwald Crumplehorn,2
Find,Quirrell Manticore,2
Fire,Miss Crumplehorn Gilderoy,2
Flitwick,Grindelwald Crumplehorn,2
Grindelwald,Grindelwald Fluffy,2
Grindelwald,Stone,2
Grindelwald Crumplehorn,Grindelwald Horklump,2
Grindelwald Crumplehorn,Marauder,2
Grindelwald Fluffy,Stone,2
Grindelwald Horklump,Mr. Halfblood,2
Horace,Miss Wizarding,2
