canonical_name,alias_name
Inspector Stanley Keshav,
Inspector Stanley Keshav,Keshav
Inspector Stanley Keshav,Stanley Keshav
Sir Rajkummar Manju,
Sherlock Aishwarya,
Sherlock Aishwarya,Aishwarya
Sherlock Aishwarya,Mr. Aishwarya
Miss Ruchika Ayush,
Miss Ruchika Ayush,Ruchika Ayush
Mr. Chandni Vicky,
Mr. Chandni Vicky,Vicky
Taapsee Wright,
Ashok Shabana,
Captain Vicky,
Manan Keshav,
Manan Keshav,Mr. Keshav
Sir Rajkummar,
Lady Manju,
Dr. Fawad,
Dr. Fawad,Fawad
Shraddha,
Taapsee,
Radhika,
Ruchika,
Surbhi,
Arjun,
holmes,
watson,
abbey,
grange,
eustace,
hopkins,
palladio,
randalls,
brackenstall,
theresa,
mary,
fraser,
randall,
chiselhurst,
god,
jack,
crocker,
sydenham,
