node,is_victim,pagerank,victim_connection_weight,degree,strength
Ah,0,0.004209696713143255,1,14,29.0
Albus,0,0.0013319482481007042,0,2,3.0
Alley Mandrake,0,0.0011729717843709203,0,1,1.0
America,0,0.0014776612782308996,1,4,5.0
Andromeda cat,0,0.0015920887534529899,0,4,6.0
Arthur Thestral,0,0.02866964611013855,13,45,282.0
Artifact Patronus,0,0.0013152319094725975,0,3,3.0
Beasts,0,0.01722873670272126,5,32,177.0
Beasts Chimaera,0,0.004579812677808785,0,12,39.0
Bellatrix Fawkes,0,0.0011622248372439013,0,1,1.0
Bhats,0,0.007194244604316547,0,1,2.0
Bhungees,0,0.007194244604316547,0,1,2.0
Binns,0,0.0016525846027949168,0,6,7.0
Bludger,0,0.002029560981910028,0,2,2.0
Bones Aberforth,0,0.001445377972574269,0,4,4.0
Cap'n Crimes,0,0.001167963803316202,0,1,1.0
Captain,0,0.007983599187889264,4,22,68.0
Captain Find,0,0.0026557008945118973,2,11,18.0
Captain Find Crimes,0,0.01724343667786968,8,34,165.0
Captain Tina,0,0.0013577134331392935,0,2,3.0
Cattermole,0,0.0027330634275039333,0,9,20.0
Chaser Weasley,0,0.0017332011673772056,2,5,8.0
Comte de la Tour,0,0.0013284011304367396,0,1,3.0
Count de la Tour,0,0.001470233559993095,0,4,5.0
Cursed Stone,0,0.0015828815032506271,0,4,6.0
Deathly,0,0.0013129525173946166,0,3,3.0
Deborrah,0,0.001634154939632154,0,3,3.0
Diagon,0,0.001341982207891528,0,3,3.0
Dumbledore,0,0.0014056648642776382,0,2,4.0
Fenrir Chimaera,0,0.001438366363856442,0,2,4.0
Fenrir Mandrake,0,0.004432831326000942,3,15,40.0
Fire,0,0.006437770306089484,2,26,60.0
Fred',0,0.002489559816116339,0,8,16.0
Fred' (Pettigrew Child),1,0.03507081876749938,1,44,412.0
Fudge Leta,0,0.007194244604316547,0,1,1.0
Ginny,0,0.0011622248372439013,0,1,1.0
Granger,0,0.003130312532137332,0,7,23.0
Granger OF GWYNNE STREET,0,0.016051537100325596,4,31,175.0
Granny Witchcraft,0,0.0032187248001357928,0,9,26.0
Gwynne,0,0.016051537100325596,4,31,175.0
HURD,0,0.0012424007774625603,0,2,2.0
Hagrid,0,0.0014111457239915632,0,2,4.0
Hermione,0,0.0013281068655760621,0,3,3.0
Hogsmeade,0,0.007167625735403425,4,24,67.0
Howler Halfblood,0,0.007194244604316547,0,1,1.0
Hufflepuff,0,0.001302908796400613,0,2,2.0
Hum,0,0.002374721757720828,0,10,14.0
Indian,0,0.00471254480231254,0,13,33.0
Inspector Prince,0,0.003114091026304531,0,7,18.0
Johnnies,0,0.0011622248372439013,0,1,1.0
Katie,0,0.0019072868013240824,0,7,10.0
Lady Gryffindor,0,0.008997157358066624,21,23,94.0
Lady Gryffindor Minerva,1,0.0054363119394975744,1,15,51.0
Lady in question,0,0.0017509198069939318,0,3,3.0
Lethifold Snitch,0,0.0011622248372439013,0,1,1.0
Longbottom,0,0.002562957639867452,0,8,17.0
Lord Dennis,0,0.005081973301681487,0,13,41.0
Lord Dennis Minerva,0,0.010344979967577012,16,26,102.0
Merope Thestral,0,0.001245751414817273,0,2,2.0
Merope Tyler,0,0.0021207316201371403,0,6,12.0
Miss Child,0,0.008193813961264607,53,15,91.0
Miss Hogsmeade Lee,0,0.008561780981573267,2,24,84.0
Miss Newt,0,0.015119636135865413,2,26,166.0
Miss Newt Andromeda,0,0.009383969703933456,2,22,101.0
Miss Padma,0,0.0018113231172867954,0,4,7.0
Miss Potter,0,0.047987397199534966,26,57,539.0
Missus,0,0.0021152190786805037,0,6,7.0
Moony Stone,0,0.0011622248372439013,0,1,1.0
Mr. Arthur,0,0.05319764530695821,13,64,564.0
Mr. Bartholemew Chimaera,0,0.00718091359177865,0,19,61.0
Mr. Hat,0,0.003141137401630436,0,10,25.0
Mr. Peeves Seeker,0,0.032220251821634786,16,54,335.0
Mr. Peverell Goblet,0,0.026302794273671146,7,34,283.0
Mr. Quibbler,0,0.0062566414433421974,1,17,45.0
Mr. Triwizard Buckbeak,0,0.016584648546780923,6,38,165.0
Mrs. Wands Andromeda,0,0.044952188576258004,44,51,498.0
Neville,0,0.0012954206030925829,0,2,2.0
Old Nick,0,0.0013425470313840969,0,3,3.0
Oliver,0,0.0011622248372439013,0,1,1.0
Par,0,0.00344709267959671,0,10,22.0
Peeves,0,0.002311004468018619,0,5,15.0
Pettigrew,0,0.018409799830084284,67,33,211.0
Peverell,0,0.008866907866325392,0,19,93.0
Pore Indian castaway,0,0.0015404883496601077,0,3,3.0
Porter,0,0.0011743329635362997,0,1,1.0
Portkey,0,0.009565121339628769,1,23,81.0
Potion,0,0.012542825890979577,1,29,112.0
Potion Stone,0,0.0011743329635362997,0,1,1.0
Potter Andromeda,0,0.0021120208145317815,2,8,13.0
Potter Child,0,0.0035673728398222474,8,14,31.0
Prince Diggory,0,0.0018869459901276748,0,3,6.0
Privately Seeker,0,0.0017509198069939318,0,3,3.0
Ravenclaw,0,0.004186269741256105,0,14,25.0
Ravenclaw Bailey,0,0.002382058110428946,0,7,12.0
Ravenclaw Draco,0,0.0024623363888582133,1,9,14.0
Riddle,0,0.0026411051342276988,0,7,19.0
Rose Cottage,0,0.002236786947149138,0,9,14.0
Rubeus,0,0.0025984813748139335,0,5,14.0
Rubeus Eileen,0,0.0026019052128103534,0,5,14.0
Sahib,0,0.0012439794217451933,0,2,2.0
Silence,0,0.0026661477922501424,1,11,16.0
Snape,0,0.0014353480595483993,0,2,2.0
Sprout,0,0.0012390683340025425,0,2,2.0
Thestral junior,0,0.0011655754745986142,0,1,1.0
Thestral senior,0,0.0036807032960745516,0,5,31.0
Thestral senior (Fenrir),0,0.03630616694965605,10,49,388.0
Thug,0,0.0035278066241603585,0,8,26.0
Tom of Thuringia,0,0.002029560981910028,0,2,2.0
Tonks,0,0.0012476595377369406,0,2,2.0
Torrington School,0,0.0013214035743325104,0,3,3.0
Tournament,0,0.0013920563068446823,0,3,3.0
Tumbucktook,0,0.001179513944545285,0,1,1.0
Voldemort,0,0.0012389399111462842,0,2,2.0
Wands,0,0.010351975791206391,14,24,112.0
Wands Andromeda I,0,0.0014663251363094924,1,5,5.0
Wizarding,0,0.009937059548871778,1,24,90.0
Wizarding Mandrake,0,0.011259260502144286,3,31,102.0
Wormtail,0,0.001267581763506977,0,2,2.0
a,0,0.15718772793802072,74,108,1608.0
charming,0,0.002229999416333674,0,7,7.0
commercial,0,0.0016671955284505457,0,4,7.0
darling,0,0.0034666523692745586,0,7,27.0
don,0,0.024186338870990413,8,48,258.0
englis,0,0.0011973236499529876,0,1,1.0
goor,0,0.0014726016768035269,0,3,5.0
green,0,0.0018286563228601335,0,5,7.0
hants,0,0.0014719819992234779,1,4,5.0
heaven,0,0.0026568803592225375,0,8,13.0
lor,0,0.0017874431083841533,0,6,7.0
master,0,0.006847646754536308,1,25,62.0
page,0,0.0018464532138001248,0,4,4.0
paterfamilias,0,0.001159312630866141,0,1,1.0
policeman,0,0.003540070868233728,1,12,29.0
sharp,0,0.0022950250270263686,0,7,15.0
sunbeam,0,0.0014930352115712319,0,4,5.0
tray,0,0.0019130538760790605,0,7,8.0
woman,0,0.014543286201375705,4,32,155.0
wood,0,0.0011622248372439013,0,1,1.0
yuss,0,0.001155851764549865,0,1,1.0
