canonical_name,alias_name
Monsieur Vernon Hat,
Monsieur Vernon Hat,Hat
Monsieur Vernon Hat,Vernon Hat
Mr. Vernon Hat,
Mr. Vernon Hat,Mr. Hat
Mrs. Hat,
Mrs. Hat,Mrs Hat
Kreacher Agnes And,
Kreacher Agnes And,And
Mrs. And,
Mr. And,
Detective-Inspector Keeper,
Detective-Inspector Keeper,Keeper
Sir Nymphadora Minerva,
Sir Nymphadora Minerva,Minerva
Kreacher Inglethorpe,
"Animagus. Hat, Esq.",
Patronus Manticore,
Patronus Manticore,Miss Manticore
Mr. Wizarding And,
Mr. Wizarding And,Wizarding And
Parvati Petunia,
Parvati Petunia,Miss Petunia
Monsieur Vernon,
Monsieur Vernon,Vernon
Albert Regulus,
Albert Regulus,Regulus
Albert Regulus,Mr. Regulus
Elizabeth Tina,
Elizabeth Tina,Tina
Elizabeth Tina,Mr. Tina
Monsieur Binns,
Monsieur Binns,Binns
Monsieur Binns,Mr Binns
Monsieur Binns,Mr. Binns
Baron Horklump,
Monsieur Moony,
Monsieur Moony,Moony
Monsieur Moony,Mr. Moony
Viktor Alastor,
Aunt Kreacher,
Aunt Kreacher,Kreacher
Monsieur Luna,
Monsieur Luna,Luna
Monsieur Luna,Mr. Luna
Mr. Moony Hat,
Mr. Moony Hat,Moony Hat
John (Moony),
Tom Patronus,
Tom Patronus,Patronus
Tom Patronus,Miss Patronus
Hercule Luna,
Monsieur And,
Scorpius Hat,
Paul George,
Snape Court,
Farmer Ron,
Farmer Ron,Ron
Farmer Ron,Mrs. Ron
Teddy Earl,
Tom Fenrir,
Tom Fenrir,Fenrir
Fleur Luna,
_Mon ami_,
Cho Tonks,
Superintendent Crumplehorn,
Superintendent Crumplehorn,Crumplehorn
Lady Cattermole,
Lady Cattermole,Cattermole
Sir Nymphadora,
Acromantula,
Dr. Neville,
Dr. Neville,Neville
Mrs. Diagon,
Mr. Fawkes,
Gryffindor,
Longbottom,
Pettigrew,
Dr. Ginny,
Dr. Ginny,Ginny
Dr. Ginny,Dr Ginny
Wizarding,
Aberforth,
Animagus,
Basilisk,
Scorpius,
Umbridge,
Coroner,
Parvati,
Riddle,
Rubeus,
Snape,
Ross,
Tom,
agatha,
christie,
bauerstein,
styles,
poirot,
cavendish,
lawrence,
hastings,
evie,
alfred,
inglethorp,
cynthia,
howard,
mary,
tadminster,
crosbie,
evelyn,
sherlock,
holmes,
murdoch,
emily,
abbotsbury,
raikes,
rolleston,
nibs,
dorcas,
inglethorps,
baily,
wilkins,
annie,
denby,
william,
wells,
mademoiselle,
manning,
yessir,
willum,
haman,
mace,
amy,
hill,
sacre,
james,
japp,
jimmy,
altara,
summerhaye,
moosier,
prys,
j,
l,
parkson,
jack,
ernest,
heavywether,
philips,
counsel,
ing,
papa,
console,
