char_id,name,story_title
1,Brannan Haines,The Adventure of the Dying Detective
2,George Doyle,The Adventure of the Dying Detective
3,Sir Homes David,The Adventure of the Dying Detective
4,Mrs. Smith,The Adventure of the Dying Detective
5,Hudson Arthur,The Adventure of the Dying Detective
6,Dr. Meek,The Adventure of the Dying Detective
7,Meek,The Adventure of the Dying Detective
8,Arthur,The Adventure of the Dying Detective
9,Sir Culverton Jasper,The Adventure of the Dying Detective
10,Penrose Morton,The Adventure of the Dying Detective
11,Dr. Ainstree,The Adventure of the Dying Detective
12,Mr. Savage Al,The Adventure of the Dying Detective
13,Inspector Fisher,The Adventure of the Dying Detective
14,Mr. Arthur,The Adventure of the Dying Detective
15,Burke Street,The Adventure of the Dying Detective
16,Notting Hill,The Adventure of the Dying Detective
17,Kensington,The Adventure of the Dying Detective
18,Lower Burke Street,The Adventure of the Dying Detective
19,Savage Al,The Adventure of the Dying Detective
20,Victor,The Adventure of the Dying Detective
21,Mr. Hudson Arthur,The Adventure of the Dying Detective
22,Mr. Staples,The Adventure of the Dying Detective
23,Mr. Al,The Adventure of the Dying Detective
24,Sherlock Holmes,The Adventure of the Dying Detective
25,Watson,The Adventure of the Dying Detective
26,Al,The Adventure of the Dying Detective
27,Savage,The Adventure of the Dying Detective
