canonical_name,alias_name
Chitrangada Siddharth,
Chitrangada Siddharth,Siddharth
Mrs. Siddharth,
Miss Siddharth,
Sir Neeraj Janhvi,
Sir Neeraj Janhvi,Neeraj Janhvi
Yashwant Akanksha,
Mr. Mansi Tanmay,
Yashwant Lakshya,
Sir Gaurav Vinay,
Sir Gaurav Vinay,Vinay
Sir Gaurav Vinay,Gaurav Vinay
Miss Saif Vinay,
Miss Saif Vinay,Miss Vinay
Miss Saif Vinay,Saif Vinay
Sir Sania Udita,
Mr. Gauri Reema,
Mr. Gauri Reema,Reema
Mr. Gauri Reema,Mr. Reema
Mr. Gauri Reema,Gauri Reema
Santhosh Vinay,
Lady Vinay,
Mrs. Vinay,
Mrs. Vinay,Mrs Vinay
Mr. Vinay,
Shabana Ranjan,
Yashwant Saket,
Manisha Vidya,
Tanisha Aditi,
Sameera Alia,
Urmila Arjun,
Urmila Arjun,Arjun
Saira Pranav,
Leena Ritesh,
Saira Imran,
Saira Imran,Imran
Krish Vinay,
Naman Sagar,
Naman Sagar,Sagar
Naman Sagar,Mr. Sagar
Superintendent Sanjay,
Superintendent Sanjay,Sanjay
Inspector Fawad,
Inspector Fawad,Fawad
Detective Neha,
Detective Neha,Neha
Lady Bipasha,
Miss Genelia,
Miss Genelia,Genelia
Chitrangada,
Sergeant Om,
Sergeant Om,Om
Mrs. Soumya,
Miss Sarika,
Mrs. Ranbir,
Mrs. Ranbir,Ranbir
Dr. Vikrant,
Dr. Vikrant,Vikrant
Mr. Sanjeev,
Mr. Sanjeev,Sanjeev
Mr. Gopika,
Mr. Gaurav,
Mr. Gaurav,Gaurav
Sir Neeraj,
Mr. Ranbir,
Sir Gaurav,
Mr. Monali,
Mr. Monali,Monali
Shakuntala,
Rajkummar,
Chaitanya,
Mr. Krish,
Mr. Krish,Krish
Mr. Ravi,
Mohanlal,
Santhosh,
Mr. Hema,
Mrs. Om,
Mrs. Om,Mrs Om
Nandita,
Karisma,
Radhika,
Ranveer,
Anirudh,
Kareena,
Akshaye,
Lakshmi,
Ruchika,
Shahid,
Mithun,
Farhan,
Rajeev,
Varsha,
Urmila,
Aparna,
Sonali,
Sohail,
Mahesh,
Shafaq,
Mrunal,
Pavan,
Kiran,
Charu,
Sonam,
Vicky,
Saira,
Naman,
Divya,
Rohit,
Swara,
Ronak,
Parth,
Karan,
Manan,
Vipin,
Javed,
Juhi,
Hina,
Saif,
Alok,
Lara,
Tabu,
Ranjit,
Nitin,
Komal,
Maanvi,
Shalini,
Kajol,
Shalu,
Parvathy,
Shilpa,
Raghav,
Pramod,
Shriman,
Harsh,
Sakshi,
Muskaan,
Yash,
Virat,
Tia,
Suman,
Parineeti,
Keshav,
Saajan,
Salman,
Sunny,
Amrita,
Anushka,
Prerna,
