canonical_name,alias_name
Steve (Masser Holmes),
Steve (Masser Holmes),Holmes
Steve (Masser Holmes),Mr. Holmes
Steve (Masser Holmes),Masser Holmes
Mr. Sherlock Holmes,
Mortimer Maberley,
Mortimer Maberley,Maberley
Mortimer Maberley,Mrs. Maberley
Barney Stockdale,
Douglas Maberley,
Isadora Klein,
Mary Maberley,
Langdale Pike,
Steve Dixie,
Dr. Watson,
Dr. Watson,Watson
Mr. Sutro,
Mr. Sutro,Sutro
Perkins,
Douglas,
Barney,
Harrow,
Susan,
Steve,
Mary,
weald,
attache,
paregoric,
ferguson,
shakespeare,
milano,
lucerne,
john,
grace,
