canonical_name,alias_name
J. D. Beresford,
Miss Marjorie Phelps,
Miss Marjorie Phelps,Miss Phelps
Miss Marjorie Phelps,Marjorie Phelps
Katherine Mansfield,
Tin-Tummy Challoner,
Tin-Tummy Challoner,Challoner
Mr. George Fentiman,
Mr. George Fentiman,Fentiman
Mr. George Fentiman,George Fentiman
Dorothy Richardson,
Compton Mackenzie,
Sir James Lubbock,
Sir James Lubbock,Lubbock
Isabel Ostrander,
Miss Ann Dorland,
Miss Ann Dorland,Dorland
Miss Ann Dorland,Miss Dorland
Miss Ann Dorland,Ann Dorland
George Barnwell,
Naomi Rushworth,
Naomi Rushworth,Mrs. Rushworth
Sherlock Holmes,
Robert Fentiman,
Robert Fentiman,Mrs Fentiman
Robert Fentiman,Mrs. Fentiman
Arthur Fentiman,
Nurse Armstrong,
Sheila Fentiman,
Ambrose Ledbury,
Ambrose Ledbury,Ledbury
Dick Challoner,
Virginia Woolf,
Salcombe Hardy,
Salcombe Hardy,Hardy
Pontius Pilate,
Waffles Newton,
Waffles Newton,Newton
Austin Freeman,
Ulric Fiennes,
Julian Huxley,
Storm Jameson,
Edgar Wallace,
Peter Wimsey,
Peter Wimsey,Wimsey
Oliver Twist,
May Sinclair,
George Robey,
Louis Berman,
Henry Dormer,
Henry Dormer,Dormer
Henry Dormer,Lady Dormer
Bobby Hobart,
Ronnie True,
Jimmy Rowe,
Joe Munns,
Joe Munns,Munns
Mrs. Munns,
Mrs. Munns,Mrs Munns
Mr. Munns,
Mr. Munns,Mr Munns
Le Neve,
Father Whittington,
Inspector Parker,
Inspector Parker,Parker
Professor Sligo,
Mr. Pritchard,
Mr. Pritchard,Pritchard
Postlethwaite,
Dr. Penberthy,
Dr. Penberthy,Penberthy
Mrs. Crickett,
Lady Lubbock,
Mrs. Mitcham,
Dr. Voronoff,
Mrs. Harris,
Mr. Murbles,
Mr. Murbles,Murbles
Mrs. Rogers,
Mrs. Rogers,Rogers
Mr. Collins,
Mr. Hinkins,
Mr. Hinkins,Hinkins
Mrs. Clever,
Mr. Parker,
Mr. Oliver,
Mr. Oliver,Oliver
Williamson,
Anstruther,
Marchbanks,
Wetheridge,
Mr. Culyer,
Mr. Culyer,Culyer
Dr. Horner,
Dr. Horner,Horner
Fennimore,
Fentimans,
Sir James,
Sir James,James
Frobisher,
Mr. Swain,
Mr. Swain,Swain
Matthews,
Maddison,
Morpheus,
Felicity,
Woodward,
Salcombe,
Saunders,
Marjorie,
Charles,
Waffles,
Natasha,
Crippen,
Babcock,
William,
Fenton,
Robert,
Nellie,
George,
Palmer,
Bunter,
Barton,
Briggs,
Ormsby,
Cocker,
Sheila,
Walter,
Weston,
Arthur,
Dante,
Dykes,
Jerry,
Steve,
Nurse,
Gatti,
Peter,
Naomi,
Sally,
Jove,
Olga,
Cook,
Fred,
Ann,
Joe,
sayers,
fleming,
whatsisname,
mossy,
bart,
bach,
parry,
piper,
judit,
dougal,
billy,
cabman,
margaux,
hullo,
schlitzers,
oddenino,
trumps,
dickens,
quarry,
daddy,
ghoul,
aristotle,
means,
motive,
god,
dixon,
mann,
taylor,
glaister,
yell,
komski,
somebody,
quain,
rigor,
mortis,
bar,
macbeth,
fire,
primrose,
w,
locke,
queux,
conan,
doyle,
e,
jones,
lawrence,
wallaces,
milo,
harley,
street,
ma,
napoleon,
ethel,
dell,
rose,
macaulay,
sauterne,
clerkenwell,
christmas,
