char_id,name,story_title
1,Thomas,The Adventure of the Abbey Grange
2,Bening,The Adventure of the Abbey Grange
3,Cruz Chappelle,The Adventure of the Abbey Grange
4,Devine Lawrence,The Adventure of the Abbey Grange
5,Sir Channing,The Adventure of the Abbey Grange
6,Lawrence,The Adventure of the Abbey Grange
7,Inspector Stanley Lawrence,The Adventure of the Abbey Grange
8,Mr. Thomas,The Adventure of the Abbey Grange
9,Dr. Bening,The Adventure of the Abbey Grange
10,Sir Channing Fanning,The Adventure of the Abbey Grange
11,Mr. Lawrence,The Adventure of the Abbey Grange
12,SIR CHANNING,The Adventure of the Abbey Grange
13,BERRY,The Adventure of the Abbey Grange
14,HARRIS,The Adventure of the Abbey Grange
15,elderly man,The Adventure of the Abbey Grange
16,husband,The Adventure of the Abbey Grange
17,Lady Fanning,The Adventure of the Abbey Grange
18,Miss Fox Bergman,The Adventure of the Abbey Grange
19,Harris Wright,The Adventure of the Abbey Grange
20,rence,The Adventure of the Abbey Grange
21,Franco,The Adventure of the Abbey Grange
22,Sherlock Thomas,The Adventure of the Abbey Grange
23,Harris,The Adventure of the Abbey Grange
24,Berry,The Adventure of the Abbey Grange
25,Stanley Lawrence,The Adventure of the Abbey Grange
26,Miss Bergman,The Adventure of the Abbey Grange
27,Mr. Kutcher Neeson,The Adventure of the Abbey Grange
28,Koshy,The Adventure of the Abbey Grange
29,Neeson,The Adventure of the Abbey Grange
30,Captain Neeson,The Adventure of the Abbey Grange
31,Fox Bergman,The Adventure of the Abbey Grange
32,Fox,The Adventure of the Abbey Grange
