node,is_victim,pagerank,victim_connection_weight,degree,strength
Aadil,0,0.027756537470101636,1,2,2.0
Aadil Ruchika,0,0.027756537470101636,1,2,2.0
Black Payal,0,0.05145278596201033,0,3,3.0
Dhruv Neetu,0,0.01992476015766503,0,2,2.0
Dr. Tia,0,0.037408856658419205,0,3,4.0
Gopika,0,0.0610187490165704,2,4,7.0
Gopika Ruchika,0,0.047013322839966724,2,3,5.0
Kirti Yami,0,0.021869452585142977,0,2,2.0
London,0,0.04573118566999224,1,5,5.0
Masser Shreya,0,0.12715571199683307,0,3,18.0
Mortimer Ruchika,1,0.0696708381366786,0,5,7.0
Mr. Ritesh Shreya,0,0.19638206767343713,0,9,26.0
Mr. Vikas,0,0.0210037655721061,0,1,1.0
Payal Alok,0,0.02207892699553747,0,1,1.0
Perkins,0,0.01992476015766503,0,2,2.0
Ramya,0,0.06517850512817805,0,2,8.0
Ramya Lakshya,0,0.042410747435910987,0,2,5.0
Shalu,0,0.042410747435910987,0,2,5.0
Spencer Leena,0,0.02207892699553747,0,1,1.0
harrow,0,0.0317728146422349,0,2,2.0
