node,is_victim,pagerank,victim_connection_weight,degree,strength
Aggie,0,0.009027933191492643,0,8,23.0
Ailsa,0,0.016716616937890654,0,12,56.0
Auntie,0,0.0041848989211036094,0,6,7.0
Beland,0,0.002608263110484312,0,1,1.0
Bobby,0,0.01985186518491083,0,11,69.0
Bobby Wynne,0,0.014828599221028945,0,10,50.0
Cheyne Cleek,0,0.002843180034626385,0,3,3.0
Cheyne Court,0,0.038585630195081426,0,21,145.0
Constable Roberts,0,0.027106152698193015,0,20,86.0
Dollops,0,0.020326629328591146,0,19,65.0
Edgar Verrall,0,0.003310654958429679,0,3,5.0
Graves,0,0.0024828701504273714,0,1,1.0
Hamilton Cleek,0,0.09588201745068911,0,40,324.0
Hammond,0,0.007268723475002814,0,6,12.0
Inspector Headland,0,0.0029978992645067278,0,1,1.0
Jack,0,0.0029364468944712793,0,3,3.0
James Blake,0,0.02394439709983687,0,18,52.0
Jen,0,0.002534251386775001,0,1,1.0
Jim,0,0.0031966407328669314,0,3,3.0
John,0,0.0033406653128168914,0,2,4.0
Jove,0,0.004516992434409117,0,2,4.0
Lady Brenton,0,0.03487747555776838,0,14,138.0
Lady Margaret,0,0.04742941812001081,0,31,152.0
Lady Margaret Cheyne,0,0.10532869712682583,0,38,394.0
Lennard,0,0.003329555278520379,0,3,5.0
Lor,0,0.008064843449511597,0,4,7.0
Margot,0,0.004198782962378764,0,2,2.0
Marion Cheyne,0,0.05369902368584023,0,24,206.0
Meg,0,0.004516992434409117,0,2,4.0
Miss Ailsa Lorne,0,0.013049880714694465,0,16,41.0
Miss Jennifer,0,0.021226103262796944,0,14,79.0
Miss Jennifer Wynne,0,0.02949551880621365,0,21,104.0
Miss Marion,0,0.006045583046694426,0,7,7.0
Mr. Coroner,0,0.0045498332138426785,0,5,9.0
Mr. Deland,0,0.00930810635842001,0,12,17.0
Mr. George Headland,0,0.010059940673452911,0,9,10.0
Mr. Gunga Dall,0,0.01160097756958821,0,13,29.0
Mr. Maverick Narkom,0,0.02831925008739439,0,22,86.0
Mr. Shallcott,0,0.007953697315327253,0,2,5.0
Peggy,0,0.004445136268600233,0,5,7.0
Peggy Wynne,0,0.003150878146418166,0,3,3.0
Petrie,0,0.007585275143048518,0,8,14.0
Policeman,0,0.004910126875785039,0,8,11.0
Professor James,0,0.010962248654543148,0,12,24.0
Sam,0,0.00623292743486752,0,7,9.0
Sam Blake,0,0.0031229144172449587,0,2,2.0
Sammy,0,0.00518338968109577,0,3,5.0
Sammy Blake,0,0.004688022833535714,0,2,4.0
Sir Edgar,0,0.04857508259572778,0,31,168.0
Sir Edgar Brenton,0,0.04992548824926758,0,20,195.0
Superintendent Narkom,0,0.005970738234902246,0,5,14.0
Timms,0,0.002876949199158159,0,1,1.0
Woodward,0,0.006198831028521057,0,1,3.0
brahma,0,0.003345678656280871,0,3,3.0
case,0,0.017812572465407208,0,22,55.0
constable,0,0.027737830572564674,0,20,86.0
cracksman,0,0.004178889779803192,0,2,2.0
emperor,0,0.009200538439188251,0,9,19.0
gad,0,0.0023943953808194447,0,1,1.0
gawd,0,0.0023943953808194447,0,1,1.0
hampton,0,0.008042186323691186,0,14,23.0
hullo,0,0.0038529413861563126,0,1,2.0
juliet,0,0.0038321732577918715,0,5,5.0
lumme,0,0.00605949602868386,0,1,4.0
mother,0,0.006681041370971379,0,8,19.0
romeo,0,0.0038321732577918715,0,5,5.0
shadows,0,0.0037290945769253682,0,5,6.0
shiva,0,0.004842430112375793,0,4,6.0
superintendent,0,0.013491375487466192,0,10,40.0
yessir,0,0.0031997711132220946,0,3,3.0
