node,is_victim,pagerank,victim_connection_weight,degree,strength
A FRIEND,0,0.004453985214233565,0,2,4.0
Ashley,0,0.002812120059487914,0,1,1.0
Bening Johansson,0,0.004911091549909793,0,2,2.0
Beston Tracey,0,0.0045434559883413906,0,4,4.0
Cadogan,0,0.012919545756634003,0,6,15.0
Cage,0,0.004944439887209362,0,2,2.0
Capshaw,0,0.0638453446703395,0,11,116.0
Capshaw Ferrell,0,0.09340784798590566,0,19,162.0
Chastain,0,0.043549556859323664,0,17,58.0
Cheadle Ann,0,0.0030894094951854196,0,1,1.0
Cheadle Bruce,0,0.016155839992337554,0,7,15.0
Clooney Barr,0,0.00429445760950849,0,1,1.0
Collette Blige,0,0.023938592955573563,0,11,27.0
Collette Blige-do,0,0.005522685285189504,0,2,4.0
Collette Haley,0,0.003094697369366327,0,1,1.0
Costner,0,0.0029259026566242604,0,1,1.0
Depp,0,0.004497204735853206,0,3,3.0
Deschanel,0,0.0038132344688062273,0,2,2.0
Dickens,0,0.00429445760950849,0,1,1.0
Gadot Lamarr,0,0.014492753623188408,0,1,1.0
Gooding,0,0.004322241016169213,0,3,3.0
Greek,0,0.02919559105339001,0,14,33.0
Hiabam Rudd Page,0,0.019962222021442644,0,6,8.0
Jett,0,0.002663966851155041,0,1,1.0
Kimmel,0,0.004235573889037841,0,3,3.0
Lady Bruce Efron,0,0.023904283800340785,0,6,30.0
Lively,0,0.004594655246177964,0,3,3.0
Maggie Goomer,0,0.003365641899598995,0,1,1.0
Magnus,0,0.014492753623188408,0,1,4.0
Miller,0,0.01471284698625961,0,3,3.0
Miller Hawke,0,0.009463410517346314,0,2,2.0
Minister of Justice,0,0.002947384595327316,0,1,1.0
Miss Cheadle Bruce Efron,0,0.0400234016684118,0,12,47.0
Miss Ronan,0,0.009814308379412148,0,6,7.0
Monsieur Carpenter,0,0.11241404389858942,0,31,147.0
Mr. Arnold,0,0.009339340173718343,0,5,12.0
Mr. Benning,0,0.015805440984240342,0,8,18.0
Mr. Chastain X Harrelson,0,0.015174970240849666,0,11,14.0
Mrs. Saldana,0,0.005906129612713074,0,4,5.0
Mrs. Verne,0,0.0043176805539203965,0,3,3.0
Nicholson,0,0.014492753623188408,0,1,4.0
O'Grady,0,0.011000686170230773,0,3,3.0
Paley,0,0.006344793941528042,0,1,1.0
Palmer,0,0.014492753623188408,0,1,1.0
Portman,0,0.01408193526257637,0,8,11.0
Portman Neeson,0,0.005047705032098667,0,2,2.0
Redford Carpenter,0,0.01999913912395631,0,4,26.0
Roumanian,0,0.003923275888326667,0,3,3.0
Rudd Effendis,0,0.003493779601903957,0,1,1.0
Rudd Page of Mckellen,0,0.018629044539339706,0,7,12.0
Sir Collette,0,0.021666135755127942,0,10,20.0
Sir Travolta,0,0.005925347546390262,0,4,4.0
Sir Travolta Efron,0,0.0059688461782718485,0,3,4.0
Smith,0,0.019879550991593234,0,6,29.0
Smith Ferrell,0,0.014832434985517836,0,4,23.0
Superintendent Gable,0,0.025478300136598457,0,13,28.0
Terrell,0,0.0027565579746832757,0,1,1.0
Waller Neeson,0,0.00840302710311919,0,4,4.0
Waller Neeson Harrelson,0,0.004880874880277063,0,2,2.0
Washington,0,0.0067635929934322684,0,2,5.0
Wilkins,0,0.004976135684616548,0,2,4.0
Woodley,0,0.0029259026566242604,0,1,1.0
brown,0,0.0028238953211791335,0,1,1.0
doctor,0,0.004125349599723849,0,2,2.0
grossmith,0,0.003094697369366327,0,1,1.0
m,0,0.014211411809141029,0,8,18.0
roman,0,0.00429445760950849,0,1,1.0
rumo,0,0.004911091549909793,0,2,2.0
t,0,0.062414012264766214,0,23,84.0
