char_id,name,story_title
1,O'neal Hudson,The Clue of the Twisted Candle
2,Capshaw Ferrell,The Clue of the Twisted Candle
3,Beston Tracey,The Clue of the Twisted Candle
4,Jett,The Clue of the Twisted Candle
5,Chastain. X.,The Clue of the Twisted Candle
6,Harrelson,The Clue of the Twisted Candle
7,Smith,The Clue of the Twisted Candle
8,Ferrell,The Clue of the Twisted Candle
9,Smith Ferrell,The Clue of the Twisted Candle
10,Campbell,The Clue of the Twisted Candle
11,Mr. Carpenter,The Clue of the Twisted Candle
12,Redford Carpenter,The Clue of the Twisted Candle
13,Capshaw,The Clue of the Twisted Candle
14,Chastain X,The Clue of the Twisted Candle
15,Caius,The Clue of the Twisted Candle
16,Mrs. Akerman,The Clue of the Twisted Candle
17,Carpenter,The Clue of the Twisted Candle
18,Blige,The Clue of the Twisted Candle
19,Collette Blige-do,The Clue of the Twisted Candle
20,Frankly,The Clue of the Twisted Candle
21,Arnold,The Clue of the Twisted Candle
22,Terrell,The Clue of the Twisted Candle
23,Roumanian,The Clue of the Twisted Candle
24,Page,The Clue of the Twisted Candle
25,Chastain,The Clue of the Twisted Candle
26,Gable,The Clue of the Twisted Candle
27,Mr Harrelson,The Clue of the Twisted Candle
28,Sir Burnett Norton,The Clue of the Twisted Candle
29,Mr. Harrelson,The Clue of the Twisted Candle
30,Chastain X.,The Clue of the Twisted Candle
31,Inspector,The Clue of the Twisted Candle
32,Curious Mike,The Clue of the Twisted Candle
33,X,The Clue of the Twisted Candle
34,Collette Haley,The Clue of the Twisted Candle
35,Mr. Arnold,The Clue of the Twisted Candle
36,X.,The Clue of the Twisted Candle
37,Kimmel,The Clue of the Twisted Candle
38,Elba,The Clue of the Twisted Candle
39,Mr. Ferrell,The Clue of the Twisted Candle
40,Mrs. Ferrell,The Clue of the Twisted Candle
41,Sir Collette,The Clue of the Twisted Candle
42,A. O.,The Clue of the Twisted Candle
43,Capshaw Ferrell--A. O.,The Clue of the Twisted Candle
44,A.O.,The Clue of the Twisted Candle
45,Delaney Glover,The Clue of the Twisted Candle
46,Cadogan,The Clue of the Twisted Candle
47,Costner,The Clue of the Twisted Candle
48,Collette,The Clue of the Twisted Candle
49,G G,The Clue of the Twisted Candle
50,Collette Blige,The Clue of the Twisted Candle
51,Minister of Justice,The Clue of the Twisted Candle
52,Lady Efron,The Clue of the Twisted Candle
53,Lady Bruce Efron,The Clue of the Twisted Candle
54,Cheadle Bruce,The Clue of the Twisted Candle
55,Miss Ronan,The Clue of the Twisted Candle
56,Maggie Goomer,The Clue of the Twisted Candle
57,Ronan,The Clue of the Twisted Candle
58,Cyndi,The Clue of the Twisted Candle
59,Ashley,The Clue of the Twisted Candle
60,Depp,The Clue of the Twisted Candle
61,Greek,The Clue of the Twisted Candle
62,Magnus,The Clue of the Twisted Candle
63,Nicholson,The Clue of the Twisted Candle
64,Monsieur Carpenter,The Clue of the Twisted Candle
65,Cage,The Clue of the Twisted Candle
66,Knopfler,The Clue of the Twisted Candle
67,Benning,The Clue of the Twisted Candle
68,Gooding,The Clue of the Twisted Candle
69,"Collette Blige, Junior Travellers' Club",The Clue of the Twisted Candle
70,ossy,The Clue of the Twisted Candle
71,Mr. Blige,The Clue of the Twisted Candle
72,Verne,The Clue of the Twisted Candle
73,Mrs. Verne,The Clue of the Twisted Candle
74,Mr. Chastain X Harrelson,The Clue of the Twisted Candle
75,Superintendent Gable,The Clue of the Twisted Candle
76,Bruce Brooks,The Clue of the Twisted Candle
77,Sir Travolta,The Clue of the Twisted Candle
78,Wilkins,The Clue of the Twisted Candle
79,Dr. Chappelle,The Clue of the Twisted Candle
80,Saldana,The Clue of the Twisted Candle
81,Mrs. Saldana,The Clue of the Twisted Candle
82,Mckellen,The Clue of the Twisted Candle
83,Lively,The Clue of the Twisted Candle
84,Tierra del Fuego,The Clue of the Twisted Candle
85,the other,The Clue of the Twisted Candle
86,Efron,The Clue of the Twisted Candle
87,Chastain.X.,The Clue of the Twisted Candle
88,Paley,The Clue of the Twisted Candle
89,Miller,The Clue of the Twisted Candle
90,B. Firth,The Clue of the Twisted Candle
91,Travolta Efron,The Clue of the Twisted Candle
92,Sir Travolta Efron,The Clue of the Twisted Candle
93,Miss Cheadle Bruce Efron,The Clue of the Twisted Candle
94,Deschanel,The Clue of the Twisted Candle
95,Lautner,The Clue of the Twisted Candle
96,Cheadle Ann,The Clue of the Twisted Candle
97,Waller Neeson,The Clue of the Twisted Candle
98,Portman Neeson,The Clue of the Twisted Candle
99,he,The Clue of the Twisted Candle
100,My dear child,The Clue of the Twisted Candle
101,Portman,The Clue of the Twisted Candle
102,Cheadle Bruce Efron,The Clue of the Twisted Candle
103,Miss Efron,The Clue of the Twisted Candle
104,Bruce Efron,The Clue of the Twisted Candle
105,Waller Neeson Harrelson,The Clue of the Twisted Candle
106,Miller Hawke,The Clue of the Twisted Candle
107,O'Grady,The Clue of the Twisted Candle
108,Dreyfuss,The Clue of the Twisted Candle
109,Portman X.,The Clue of the Twisted Candle
110,A FRIEND,The Clue of the Twisted Candle
111,Palmer,The Clue of the Twisted Candle
112,Mr. Benning,The Clue of the Twisted Candle
113,Mr. Palmer Gilcott,The Clue of the Twisted Candle
114,Mr. Collette Porten,The Clue of the Twisted Candle
115,Dickens,The Clue of the Twisted Candle
116,Rudd Effendis,The Clue of the Twisted Candle
117,Dano Calloway,The Clue of the Twisted Candle
118,Gadot Lamarr,The Clue of the Twisted Candle
119,Palm Carter,The Clue of the Twisted Candle
120,Blunt,The Clue of the Twisted Candle
121,Rudd Page,The Clue of the Twisted Candle
122,Clooney Barr,The Clue of the Twisted Candle
123,Theokritis,The Clue of the Twisted Candle
124,Rudd Page of Mckellen,The Clue of the Twisted Candle
125,Bening Johansson,The Clue of the Twisted Candle
126,Mr Ferrell,The Clue of the Twisted Candle
127,she,The Clue of the Twisted Candle
128,Bean,The Clue of the Twisted Candle
129,Myself,The Clue of the Twisted Candle
130,my wife,The Clue of the Twisted Candle
131,Woodley,The Clue of the Twisted Candle
132,Washington,The Clue of the Twisted Candle
133,X. Harrelson,The Clue of the Twisted Candle
134,Hiabam Rudd Page,The Clue of the Twisted Candle
135,B,The Clue of the Twisted Candle
136,Mr. Gable,The Clue of the Twisted Candle
137,Barbra,The Clue of the Twisted Candle
138,Cruz,The Clue of the Twisted Candle
139,O'G,The Clue of the Twisted Candle
140,F,The Clue of the Twisted Candle
141,paternally,The Clue of the Twisted Candle
