node,is_victim,pagerank,victim_connection_weight,degree,strength
Akanksha,0,0.027044193588791832,0,6,31.0
Akanksha Kiara,0,0.05795747206066723,0,16,66.0
Amitabh,0,0.005221603021242771,0,1,2.0
Anirudh,0,0.003508688985755992,0,1,1.0
Anushka,0,0.009719717167015867,0,1,1.0
Arjun,0,0.004081186428245814,0,2,2.0
Ashok,0,0.04472136726996446,0,17,48.0
Darshan,0,0.0036022877405997742,0,1,1.0
Ekta,0,0.009177406885683264,1,4,4.0
Genelia Swara,0,0.004826639798201404,0,2,3.0
Gully,0,0.00541030949633288,0,2,3.0
Janhvi,0,0.004523497284128664,0,2,2.0
Juhi,0,0.017241379310344827,0,1,1.0
Kiran,0,0.00486727106165566,0,3,3.0
Lady Taapsee,0,0.004153443428925623,0,1,2.0
Lavanya,0,0.0032892455165607582,0,1,1.0
Maanvi,0,0.0039039049588972478,0,1,1.0
Mayank,0,0.017241379310344827,0,1,1.0
Meena,0,0.004943325083781406,0,1,1.0
Miss Bandita,0,0.01823467940598257,0,6,19.0
Miss Medha,0,0.028342339566414916,0,2,43.0
Miss Nushrat,0,0.05458890062579457,0,17,66.0
Mr. Kritika,1,0.01029562673001067,3,4,7.0
Mr. Vinita Sidharth,0,0.035230188893007615,2,8,34.0
Mrs. Deepika,0,0.008319240421752853,0,3,3.0
Mrs. Lakshya,0,0.005636719002720175,2,2,3.0
Mrs. Siddharth,0,0.016853227437480012,0,1,2.0
Mrs. Sonakshi Prateek,0,0.020832109766111887,0,8,20.0
Navya,0,0.03347089697834677,1,13,28.0
Navya Prateek,0,0.006389097971623181,0,2,4.0
Neerja,0,0.005864410307221196,0,3,4.0
Nushrat Medha,0,0.06300050397066484,0,8,90.0
Om,0,0.010390270752968896,0,4,10.0
Pallavi,0,0.025151193326538604,0,2,3.0
Pavan,0,0.005134209694969293,0,2,3.0
Priyadarshan,0,0.017241379310344827,0,1,1.0
Professor Medha,0,0.003776216802090217,0,1,2.0
Ramya,0,0.016714488937215197,3,11,14.0
Reema,0,0.010842883136578801,1,6,9.0
Rev. Anjali Abir,0,0.01621958233594169,0,8,18.0
Ronit,0,0.01860279648118296,0,6,12.0
Ronit Bhavesh,0,0.014688452576704253,0,5,13.0
Sakshi,0,0.017241379310344827,0,1,1.0
Sharman,0,0.017241379310344827,0,1,1.0
Sir Pushkar,0,0.07299984871066212,1,18,83.0
Sir Pushkar Taapsee,0,0.03318853662768674,0,4,36.0
Sir Shalu,0,0.009823570469106202,0,2,8.0
Sir Shalu Bhavesh,0,0.02816487371312099,0,8,26.0
Sohail,0,0.0036022877405997742,0,1,1.0
Sonakshi,0,0.0062954992167793995,0,3,4.0
Sonali,1,0.02167457105811893,3,11,16.0
Sushmita,0,0.007909785585702876,3,4,5.0
Tanmay,0,0.004536405993436176,0,1,1.0
Udita,0,0.017241379310344827,0,1,1.0
Vinita,0,0.04992255667601267,1,12,46.0
Vinita Aditya,0,0.018983819830334852,2,8,17.0
Yash,0,0.003508688985755992,0,1,1.0
Zara,0,0.006411684632842512,0,3,5.0
