node,is_victim,pagerank,victim_connection_weight,degree,strength
Alexandra Climpson,0,0.02433952286873477,0,28,141.0
Alf,0,0.0012997298063736238,0,2,3.0
Allcock,0,0.0011214286041083014,0,2,2.0
Armstrong,0,0.005649717514124294,0,1,1.0
Barbara,0,0.0016175161467778918,0,3,3.0
Barnabas,0,0.0011245089136012712,0,2,2.0
Beaumont,0,0.0015234883043183027,0,3,3.0
Ben,0,0.0035733341781144824,0,7,13.0
Ben Cobling,0,0.005476286115924333,0,9,22.0
Bertha Gotobed,0,0.009953482226970742,0,21,63.0
Bosun,0,0.002243518680338355,0,5,9.0
Bredon Delagardie Peter,0,0.03300502683415462,1,47,178.0
Bunter,0,0.005456130603561383,0,10,28.0
Burke,0,0.002105142749588098,0,2,5.0
Butler,0,0.0010418660063184627,0,1,1.0
Chamberlin,0,0.005649717514124294,0,2,2.0
Chapman,0,0.0011538119489305435,0,2,2.0
Charles Parker,0,0.03609882239532066,1,41,213.0
Charles Whittaker,0,0.0015969750453433372,0,3,5.0
Christian,0,0.002501894025690162,0,6,8.0
Cousin Hallelujah,0,0.012897244379877843,0,22,69.0
Cousin Hallelujah Dawson,0,0.04614569902674486,16,43,319.0
Cousin Hallelujah Mary,0,0.02744765973932517,4,24,209.0
Cousin Tom,0,0.0010015604606042588,0,1,1.0
Crofton,0,0.002886709084132128,0,6,13.0
Denver,0,0.004208344685056553,0,10,17.0
Dr. Edward Carr,0,0.003472098026406843,0,7,18.0
Dr. Faulkner,0,0.0014564937709920355,0,2,4.0
Dr. Paterson,0,0.0011556632940898735,0,1,2.0
Esmeralda,0,0.0010063339929171852,0,1,1.0
Evelyn Cropper,0,0.004851931009643824,0,10,26.0
Evelyn Gotobed,0,0.0034219515693482143,0,8,18.0
Father Paul,0,0.003441162882911736,1,9,15.0
Fletcher,0,0.001739581690940904,0,3,4.0
Foxlaw,0,0.002356862317369323,0,3,3.0
Francis Delagardie,0,0.0019767529731854563,0,5,5.0
Freddy Arbuthnot,0,0.0009997091154449289,0,1,1.0
Gerald,0,0.0047597585264847805,0,8,19.0
Gerald Bredon Wimsey,0,0.03188121670423905,0,48,178.0
Gotobed Bertha,0,0.013376173942198621,0,24,85.0
Gotobed Evelyn,0,0.004461594281688502,0,10,25.0
Grace,0,0.002356862317369323,0,3,3.0
Hare,0,0.0018714446688236532,0,2,4.0
Harkaway,0,0.0015055585652168362,0,4,4.0
Helen,0,0.001214522853812248,0,2,2.0
Henry Vane,0,0.0013258635622549226,0,2,2.0
Honoria Lucasta,0,0.0019767529731854563,0,5,5.0
Hopkins,0,0.0013097661275754883,0,1,3.0
Inspector Parker,0,0.004511220012004807,0,6,24.0
Inspector Sugg,0,0.0011601860871176123,0,2,2.0
J. F. Trigg,0,0.0042251393361501174,0,9,18.0
J. Murbles,0,0.006714434759308571,1,17,40.0
James,0,0.004119557830157206,0,7,16.0
Jim,0,0.001720278658428415,0,5,5.0
Levine,0,0.005649717514124294,0,2,2.0
Matron,0,0.001625050424878556,0,2,5.0
Miss Agatha,0,0.011846728873061697,16,18,81.0
Miss Agatha Dawson,1,0.008207001684711971,0,11,57.0
Miss Clara Whittaker,0,0.050777329180502,4,45,360.0
Miss Dawson,0,0.025663356192669597,0,26,183.0
Miss Grant,0,0.0014729145471165804,0,2,4.0
Miss Harriet,0,0.002851340861160852,0,6,10.0
Miss Mary Whittaker,0,0.022121645200031393,4,18,172.0
Miss Murgatroyd,0,0.0038884556039029856,0,7,17.0
Miss Sayers,0,0.0015717624895815172,0,4,4.0
Miss Vera,0,0.007254433140841737,0,13,49.0
Miss Vera Findlater,0,0.012935820288190627,0,18,86.0
Mother,0,0.0036189737757744323,0,6,16.0
Mr. Andrews,0,0.0010015604606042588,0,1,1.0
Mr. Henry,0,0.0038883141102539604,0,10,14.0
Mr. Hodgson,0,0.001331728195310023,0,2,4.0
Mr. James Whittaker,0,0.0018635099403363665,0,2,6.0
Mr. Probyn,0,0.003962435857049527,1,9,20.0
Mr. Simms-Gaythorpe,0,0.0011214286041083014,0,2,2.0
Mr. Templeton,0,0.0017601869616711379,0,3,6.0
Mr. Towkington,0,0.0017756139431982518,0,2,6.0
Mrs. Forrest,0,0.00727488603739459,0,15,41.0
Mrs. Hamilton Budge,0,0.002909404913568933,0,5,15.0
NIPPY,0,0.0010893782509927808,0,1,1.0
Napoleon,0,0.0013023909375064206,0,2,3.0
Nurse,0,0.016389642106805245,0,15,106.0
Nurse Forbes,0,0.005989281313448273,0,7,37.0
Nurse Philliter,0,0.003978865147827517,0,6,23.0
Paul Austin Delagardie,0,0.004094587583541364,0,9,16.0
Pearson,0,0.0013040789075130098,0,3,3.0
Pepys,0,0.0010015604606042588,0,1,1.0
Pierrot,0,0.001005099775770178,0,1,1.0
Pointer,0,0.0030466492720141024,0,2,5.0
Pritchard,0,0.005649717514124294,0,1,1.0
Rev. Charles,0,0.01213318382827652,0,17,58.0
Rev. Hammond,0,0.002356862317369323,0,3,3.0
Roger,0,0.0010015604606042588,0,1,1.0
Sammy,0,0.0010015604606042588,0,1,1.0
Segrave,0,0.005649717514124294,0,2,2.0
Sheila Kaye-Smith,0,0.005649717514124294,0,1,1.0
Sherlock,0,0.0010252967759841409,0,1,1.0
Siegfried,0,0.0010200886089977552,0,1,1.0
Simon,0,0.0050628762248295205,0,12,26.0
Simon Dawson,0,0.003491693180017727,0,6,17.0
Sir Andrew,0,0.0019747165337065916,0,4,5.0
Sir Andrew Mackenzie,0,0.0019747165337065916,0,4,5.0
Sir Charles,0,0.0058697817171106444,0,6,29.0
Sir Charles Pillington,0,0.0036175909499453914,0,6,17.0
Sir Edward Coke,0,0.0010015604606042588,0,1,1.0
Sir James Lubbock,0,0.0018156504919613872,0,3,5.0
Sir Warburton,0,0.0025498747278123787,0,5,8.0
Sir Warburton Giles,0,0.0021462969109472133,0,3,6.0
Solomon,0,0.0010015604606042588,0,1,1.0
Superintendent Walmisley,0,0.0010015604606042588,0,1,1.0
Sylvia,0,0.0017368261219090652,0,4,5.0
Sylvia Lyndhurst,0,0.0019247878105733119,0,5,6.0
Thomas Hardy,0,0.0009941852705351911,0,1,1.0
Timmins,0,0.0032200516583899847,0,7,12.0
Wilkie Collins,0,0.001148288104020806,0,2,2.0
Winkin,0,0.0030466492720141024,0,2,5.0
a,0,0.18039905346277196,8,131,995.0
almighty,0,0.0012171032473356927,0,2,2.0
arlen,0,0.001638456174584441,0,3,3.0
bearer,0,0.002232740918708024,0,7,10.0
biggers,0,0.0019003781200874952,0,5,5.0
brandy,0,0.0025826117597406465,0,4,10.0
climpsons,0,0.0010015604606042588,0,1,1.0
cook,0,0.0015209721852179495,0,4,4.0
crockfords,0,0.0011456269728880092,0,2,2.0
deary,0,0.0010015604606042588,0,1,1.0
derr,0,0.0019003781200874952,0,5,5.0
dick,0,0.001741917601576062,0,2,2.0
dove,0,0.0010015604606042588,0,1,1.0
dumas,0,0.0013693547356619774,0,3,3.0
eglamore,0,0.0016175161467778918,0,3,3.0
elinor,0,0.005649717514124294,0,1,1.0
epping,0,0.003699902372973323,0,7,13.0
erinyes,0,0.0010951645120432256,0,2,2.0
eve,0,0.0018489754450602813,0,2,2.0
glyn,0,0.005649717514124294,0,1,1.0
god,0,0.008113350677955839,0,17,32.0
goth,0,0.0012260462887439551,0,2,2.0
ham,0,0.0036973382253503483,0,6,14.0
harrow,0,0.0011742272013300268,0,2,2.0
holborn,0,0.0011556632940898735,0,1,2.0
housman,0,0.0009915241394023943,0,1,1.0
hullo,0,0.002708325946668525,0,2,2.0
ingoldsby,0,0.0010015604606042588,0,1,1.0
inspector,0,0.008024015771239347,0,13,43.0
kraska,0,0.0010015604606042588,0,1,1.0
lambert,0,0.0025030096037437677,0,4,8.0
lyons,0,0.001720278658428415,0,5,5.0
mallecho,0,0.005649717514124294,0,1,3.0
mark,0,0.002963502373458523,0,6,14.0
marmaduke,0,0.0012923546163045561,0,3,3.0
martin,0,0.005649717514124294,0,1,1.0
michael,0,0.001638456174584441,0,3,3.0
miching,0,0.005649717514124294,0,1,3.0
milton,0,0.0018489754450602813,0,2,2.0
murder,0,0.012182383207314984,0,25,60.0
p,0,0.0010469828939271566,0,1,1.0
papist,0,0.001237630079763793,0,2,2.0
parfitt,0,0.0009941852705351911,0,1,1.0
quartermain,0,0.001311270001158987,0,3,3.0
queer,0,0.0022314307102239434,0,6,9.0
raustus,0,0.00224908632223238,0,3,6.0
sambo,0,0.00224908632223238,0,3,6.0
self,0,0.003292850460558801,0,6,16.0
sheridan,0,0.0012675024959231368,0,2,2.0
smith,0,0.005649717514124294,0,1,1.0
swiveller,0,0.001741917601576062,0,2,2.0
taylor,0,0.005649717514124294,0,1,1.0
tennyson,0,0.001998479121985746,0,1,1.0
tooting,0,0.0011556632940898735,0,1,2.0
town,0,0.008531778656098929,0,19,42.0
victoria,0,0.001005099775770178,0,1,1.0
whittakers,0,0.001292684078843137,0,2,2.0
wicked,0,0.002313068427645778,0,7,9.0
william,0,0.0012179243421675703,0,2,2.0
williams,0,0.0010015604606042588,0,1,1.0
worplesham,0,0.0010252967759841409,0,1,1.0
zeus,0,0.0010015604606042588,0,1,1.0
