canonical_name,alias_name
G. E. MITTON,
E. L. Henry,
Edward Burne-Jones,
Lucy Carrington,
Arthur Towzer,
Mrs. MacDonald,
Mrs. MacDonald,MacDonald
Miss Charles,
Mr. Anderson,
Mr. Anderson,Anderson
Thomas,
STONE,
Kirk,
mardi,
desjardins,
stephen,
hutcheson,
stuart,
carolyn,
wells,
gayle,
hoskins,
anita,
estelle,
bates,
pauline,
gray,
haviland,
frayne,
charlier,
henri,
cousin,
illsley,
fortune,
yarborough,
a,
tongues,
carr,
loria,
nita,
polly,
haskins,
stanton,
iv,
snake,
flake,
scofield,
moore,
brunt,
hardy,
raffles,
inspector,
frothingham,
viii,
coroner,
x,
clues,
jove,
fleming,
lincoln,
tom,
gamaliel,
xii,
madonna,
milo,
cleopatra,
xiii,
higgins,
frenchy,
xv,
paulines,
nixie,
matthews,
f,
s,
price,
ethel,
xx,
boudoir,
marie,
antoinette,
mark,
antony,
helen,
troy,
mary,
jane,
xxii,
ahri,
stoort,
dudley,
john,
mac,
xxiii,
wills,
pollypops,
jeffries,
pitts,
god,
j,
companys,
george,
walton,
franklin,
bacon,
mabel,
boardman,
woodrow,
wilson,
pennell,
sappho,
dickens,
rackham,
joseph,
robert,
jr,
hammond,
kunz,
morris,
jastrow,
octavo,
anne,
wharton,
washington,
benjamin,
william,
penn,
walsh,
douglas,
mawson,
ralph,
barbour,
h,
taylor,
holloway,
allan,
shortland,
beryl,
vernon,
johanna,
spyri,
elisabeth,
stork,
maria,
hewlett,
maurice,
neitschean,
raphael,
sabatini,
caroline,
lockhart,
billy,
bruce,
burt,
eleanor,
ingram,
edmund,
frederick,
lo,
michael,
grace,
lutz,
vic,
miranda,
richard,
marsh,
ditchling,
margaret,
widdemer,
walter,
biggs,
molly,
seawell,
steele,
therese,
tyler,
tayler,
harold,
eberlein,
lewis,
phebe,
humphreys,
elizabeth,
robins,
whistler,
heidi,
molesworth,
ouida,
bimbi,
jean,
ingelow,
fergus,
hume,
