char_id,name,story_title
1,Mr. Barrymore Scott,The Adventure of the Three Gables
2,Masser Scott,The Adventure of the Three Gables
3,Meryl Glover,The Adventure of the Three Gables
4,Jett Dano,The Adventure of the Three Gables
5,O'brien,The Adventure of the Three Gables
6,Scott,The Adventure of the Three Gables
7,Jett,The Adventure of the Three Gables
8,Barrymore Scott,The Adventure of the Three Gables
9,Mortimer Redford,The Adventure of the Three Gables
10,Bonham Redford,The Adventure of the Three Gables
11,Gadot Redford,The Adventure of the Three Gables
12,Dr. O'brien,The Adventure of the Three Gables
13,Mr. Cher,The Adventure of the Three Gables
14,Mullen,The Adventure of the Three Gables
15,Mrs. Redford,The Adventure of the Three Gables
16,Mr. Scott,The Adventure of the Three Gables
17,Dunaway,The Adventure of the Three Gables
18,Black Meryl,The Adventure of the Three Gables
19,Irwin,The Adventure of the Three Gables
20,I,The Adventure of the Three Gables
21,the fair Mullen,The Adventure of the Three Gables
22,Gadot,The Adventure of the Three Gables
23,Meryl,The Adventure of the Three Gables
24,Grant Hutton,The Adventure of the Three Gables
25,Adam Nicholson,The Adventure of the Three Gables
26,Inspector,The Adventure of the Three Gables
27,Bonham,The Adventure of the Three Gables
28,Madeira,The Adventure of the Three Gables
29,Reynolds Atkinson,The Adventure of the Three Gables
30,O'hara,The Adventure of the Three Gables
31,Redford,The Adventure of the Three Gables
32,V,The Adventure of the Three Gables
