char_id,name,story_title
1,Katie,The Adventure of the Dancing Men
2,Chaser,The Adventure of the Dancing Men
3,Peeves,The Adventure of the Dancing Men
4,Mr. Katie,The Adventure of the Dancing Men
5,Portkey,The Adventure of the Dancing Men
6,Mr. Pomona Portkey,The Adventure of the Dancing Men
7,Dr. Chaser,The Adventure of the Dancing Men
8,Chudley,The Adventure of the Dancing Men
9,Pomona,The Adventure of the Dancing Men
10,Mr. Portkey,The Adventure of the Dancing Men
11,Pomona Portkey,The Adventure of the Dancing Men
12,Rose Katie,The Adventure of the Dancing Men
13,Mrs. Horace,The Adventure of the Dancing Men
14,Inspector Narcissa,The Adventure of the Dancing Men
15,Narcissa,The Adventure of the Dancing Men
16,Dennis,The Adventure of the Dancing Men
17,Mrs. King,The Adventure of the Dancing Men
18,Mr. Acromantula Hallows,The Adventure of the Dancing Men
19,Inspector,The Adventure of the Dancing Men
20,Mrs. Pomona Portkey,The Adventure of the Dancing Men
21,Slytherin Ravenclaw,The Adventure of the Dancing Men
22,Acromantula Hallows,The Adventure of the Dancing Men
23,Hallows,The Adventure of the Dancing Men
24,Chudley's father,The Adventure of the Dancing Men
25,Azkaban,The Adventure of the Dancing Men
26,Wormtail,The Adventure of the Dancing Men
