canonical_name,alias_name
Mrs. Chiranjeevi Ruchi,
Mrs. Chiranjeevi Ruchi,Ruchi
Mrs. Chiranjeevi Ruchi,Mrs. Ruchi
Rev. Sameera Salman,
Rev. Sameera Salman,Salman
Rev. Sameera Salman,Sameera Salman
Mrs. Shraddha Suman,
Mrs. Shraddha Suman,Mrs. Suman
Sir Darshan Manisha,
Sir Darshan Manisha,Manisha
Sidharth Shakuntala,
Sidharth Shakuntala,Miss Shakuntala
Sir Hrithik Prateek,
Mrs. Tanmay Pankaj,
Miss Chandni Naman,
Miss Chandni Naman,Naman
Miss Chandni Naman,Miss Naman
Miss Chandni Naman,Chandni Naman
Sir Pallavi Aparna,
Sir Pallavi Aparna,Aparna
Sir Pallavi Aparna,Pallavi Aparna
Mr. Pallavi Naman,
Mr. Pallavi Naman,Pallavi Naman
Sir Shalini Payal,
Miss Ashok Salman,
Miss Ashok Salman,Miss Salman
Miss Ashok Salman,Ashok Salman
Miss Harsh Akshay,
Miss Harsh Akshay,Akshay
Miss Harsh Akshay,Miss Akshay
Miss Harsh Akshay,Harsh Akshay
Dr. Lakshmi Pavan,
Dr. Lakshmi Pavan,Pavan
Dr. Lakshmi Pavan,Dr. Pavan
Miss Gauri Naman,
Miss Gauri Naman,Gauri Naman
Meenal Tanushree,
Arvind Siddharth,
Arvind Siddharth,Siddharth
Arvind Siddharth,Mrs. Siddharth
Ranjan Aishwarya,
Mr. Vipin Salman,
Mr. Vipin Salman,Mr. Salman
Neerja Tanushree,
Sir Saif Ranveer,
Madhavan Monali,
Madhavan Monali,Monali
Rahul Siddharth,
Mr. Kiran Swara,
Mr. Kiran Swara,Swara
Darshan Mithun,
Darshan Mithun,Mithun
Darshan Mithun,Mr. Mithun
Gopika Anirudh,
Shailesh Rekha,
Nithya Ruchika,
Nithya Ruchika,Ruchika
Sidharth Sneha,
Sidharth Sneha,Sneha
Saajan Shabana,
Janhvi Irrfan,
Janhvi Irrfan,Irrfan
Mrs. Irrfan,
Mr. Irrfan,
Aditi Anushka,
Rahul Nandita,
Rahul Nandita,Nandita
Mrs. Nandita,
Mr. Nandita,
Aditya Salman,
Darshan Naman,
Darshan Naman,Mrs. Naman
Ruchika Saira,
Ruchika Saira,Saira
Aditya Sameer,
Farhan Amrita,
Farhan Amrita,Amrita
Farhan Amrita,Mrs. Amrita
Hina Akshaye,
Parth Salman,
Esha Muskaan,
Ayush Mithun,
Sunny Varun,
Vipin Pooja,
Ishaan Zoya,
Ayush Rani,
Ayush Rani,Rani
Yami Pooja,
Superintendent Priyadarshan,
Superintendent Priyadarshan,Priyadarshan
Miss Akanksha,
Miss Akanksha,Akanksha
Rev. Darshan,
Rev. Darshan,Darshan
Mrs. Kalyani,
Mrs. Kalyani,Kalyani
Mrs. Bipasha,
Mrs. Bipasha,Bipasha
Rev. Sameera,
Rev. Sameera,Sameera
Miss Chandni,
Miss Chandni,Chandni
Miss Vinita,
Miss Vinita,Vinita
Sir Hrithik,
Mr. Sanjeev,
Mrs. Akshay,
Miss Arvind,
Miss Arvind,Arvind
Mrs. Mrunal,
Mrs. Mrunal,Mrunal
Mr. Bipasha,
Mr. Kareena,
Mr. Kareena,Kareena
Mrs. Varsha,
Sir Darshan,
Mrs. Prerna,
Mr. Kritika,
Mr. Kritika,Kritika
Miss Harsh,
Miss Harsh,Harsh
Mrs. Shalu,
Mrs. Shalu,Shalu
Miss Ronak,
Miss Ronak,Ronak
Mr. Neerja,
Mr. Neerja,Neerja
Miss Ashok,
Mr. Rajesh,
Mrs. Krish,
Dharmendra,
Mr. Simran,
Mr. Simran,Simran
Mr. Shahid,
Mr. Neelam,
Mr. Neelam,Neelam
