character1,character2,count
Lestrange,Mrs. Moony Express,44
Moony,Mrs. Moony Express,39
Lestrange,Lestrange Express,37
Lestrange Express,Mrs. Moony Express,37
Miss Tonks Peverell,Tonks,32
Granger,Granger Manticore,20
Granger Manticore,Inspector Marauder,18
Granger Manticore,Mrs. Moony Express,18
Granger Manticore,Them,15
Lestrange,Moony,15
Dr. Secrets,Granger Manticore,14
Miss Tonks Peverell,Mrs. Moony Express,12
Binns,Miss Binns Karkaroff,10
Granger Manticore,Mr. Pomona,10
Vernon,Vernon Veela,10
Errol,Moony,7
Granger Manticore,Moony,7
Mrs. Moony Express,Them,7
Errol,Granger Manticore,6
Granger Manticore,Lestrange,6
Granger Manticore,Where,6
Miss Tonks Peverell,Moony,6
Mr. Deathly,Mrs. Moony Express,6
Sir Triwizard,Sir Triwizard Dobby,6
Broomstick Acromantula,Diggory,5
Broomstick Acromantula,Diggory Acromantula,5
Diggory,Diggory Acromantula,5
Gilderoy,Miss Tonks Peverell,5
Granger,Inspector Marauder,5
Granger,Mrs. Moony Express,5
Granger Manticore,Hat,5
Granger Manticore,Jacob,5
Inspector Marauder,Where,5
Lady Fluffy,Mrs. Moony Express,5
Miss Tonks Peverell,Mr. Mandrake,5
Moony,Them,5
Mrs. Moony Express,Where,5
And Padfoot,Miss Tonks Peverell,4
Buckbeak,Granger Manticore,4
Dr. Secrets,Mrs. Moony Express,4
Granger Manticore,Sorting,4
Graphorn,Graphorn Tournament,4
Inspector Marauder,Mrs. Moony Express,4
Inspector Marauder,Them,4
Lestrange,Miss Tonks Peverell,4
Lestrange Express,Miss Tonks Peverell,4
Lestrange Express,Moony,4
Moony,Moony Leta,4
Mrs. Moony Express,Tonks,4
Bathilda,Them,3
Binns,Miss Tonks Peverell,3
Bones Slughorn,Granger Manticore,3
Broomstick,Granger,3
Broomstick Acromantula,Graphorn,3
Buckbeak,Mrs. Moony Express,3
Buckbeak,Them,3
Cursed,Them,3
Dr. Secrets,Miss Tonks Peverell,3
Errol,Them,3
Erumpent,Granger Manticore,3
Granger,Miss Tonks Peverell,3
Granger Manticore,Lady Fluffy,3
Granger Manticore,Mr. Deathly,3
Granger Manticore,Philosopher,3
Granger Manticore,Rose,3
Granger Manticore,Sir Triwizard Dobby,3
Inspector Marauder,Lestrange,3
Inspector Marauder,Miss Tonks Peverell,3
Lady Fluffy,Miss Tonks Peverell,3
Lady Fluffy,Them,3
Lestrange,Where,3
Miss Tonks Peverell,Where,3
Mr. Pomona,Mrs. Moony Express,3
Mr. Pomona,Sorting,3
Order,Rose,3
And Padfoot,Gilderoy,2
And Padfoot,Mrs. Moony Express,2
Bathilda,Errol,2
Bellatrix Molly,Bones Slughorn,2
Binns,Granger Manticore,2
Black,Granger Manticore,2
Bones Slughorn,Them,2
Broomstick,Broomstick Acromantula,2
Broomstick,Inspector Marauder,2
Buckbeak,Sorting,2
Colin,Howler Thestral,2
Colin,Inspector Marauder,2
Colin,Snitch,2
Crumplehorn,Crumplehorn Witchcraft,2
Cursed,Lady Fluffy,2
Diagon Riddle,Dr. Secrets,2
Diggory,Philosopher,2
Dr. Secrets,Inspector Marauder,2
Dr. Secrets,Lady Fluffy,2
Errol,Errol Express,2
Errol,Mrs. Moony Express,2
Errol Express,Mrs. Moony Express,2
Fawkes,Fawkes Sirius,2
Gilderoy,Where,2
Granger,Mr. Deathly,2
Granger,Sorting,2
Granger,Them,2
Granger,Where,2
Granger Manticore,Lestrange Express,2
Granger Manticore,Mr. Prince,2
Howler Thestral,Inspector Marauder,2
Howler Thestral,Snitch,2
Hufflepuff,Miss Tonks Peverell,2
Inspector Marauder,Mr. Pomona,2
Inspector Marauder,Snitch,2
James,Lady Fluffy,2
Lady Fluffy,Lestrange,2
Lady Fluffy,Mr. Mandrake,2
Lestrange,Mr. Deathly,2
Lestrange,Mr. Pomona,2
Lestrange,Them,2
Miss Binns Karkaroff,Miss Tonks Peverell,2
Miss Binns Karkaroff,Tonks,2
Miss Tonks Peverell,Moony Leta,2
Miss Tonks Peverell,Vernon,2
Miss Tonks Peverell,Vernon Veela,2
Mr. Deathly,Mr. Pomona,2
Mr. Mandrake,Mr. Pomona,2
Mr. Mandrake,Tonks,2
Mr. Prince,Mrs. Moony Express,2
Mrs. Moony Express,Sorting,2
Puffskein,Quaffle,2
Them,Where,2
Tonks,Vernon,2
Tonks,Vernon Veela,2
Aberforth Snape,Where,1
Albus,Dr. Secrets,1
Albus,Miss Tonks Peverell,1
Alley,Azkaban,1
Alley,Crumplehorn,1
Alley,Crumplehorn Witchcraft,1
Alley,Quaffle,1
And Padfoot,Granger,1
And Padfoot,Tonks,1
Andromeda,Wands,1
Angelina,Hogwarts,1
Angelina,Mrs. Moony Express,1
Artifact,Erumpent,1
Artifact,Puffskein,1
Artifact,Quaffle,1
Artifact,Quibbler,1
Azkaban,Crumplehorn,1
Azkaban,Crumplehorn Witchcraft,1
Azkaban,Quaffle,1
Bathilda,Erumpent,1
Bathilda,Granger,1
Bathilda,Granger Manticore,1
Bathilda,Hat,1
Bathilda,Inspector Marauder,1
Beasts,School,1
Bellatrix Molly,Bones,1
Bellatrix Molly,Granger Manticore,1
Binns,Tonks,1
Binns,Vernon,1
Binns,Vernon Veela,1
Black,Dr. Secrets,1
Black,Erumpent,1
Black,Moony,1
Black,Mr. Prince,1
Black,Sir Triwizard,1
Black,Sir Triwizard Dobby,1
Bludger,Bludger Tom,1
Bludger,Cho Weasley,1
Bludger Tom,Cho Weasley,1
Bones,Bones Slughorn,1
Bones Slughorn,Errol,1
Bones Slughorn,Moony,1
Broomstick Acromantula,Diagon Riddle,1
Broomstick Acromantula,Granger Manticore,1
Broomstick Acromantula,Graphorn Tournament,1
Broomstick Acromantula,Inspector Marauder,1
