character1,character2,count
Miss Lubbock Sheridan,Mr. Fletcher Sheridan,125
Dove Juliet,a,96
Alexandra Stevensonian,a,72
Cousin Williams,Miss Williams Collins,62
Miss Williams Collins,a,60
Isbrand,a,56
Mr. Fletcher Sheridan,a,53
Miss Lubbock Sheridan,a,42
a,nurse,32
Miss Williams Collins,Mr. Fletcher Sheridan,28
Cousin Williams,a,24
Dove Juliet,Isbrand,24
Mr. Queer,a,24
Sir Edward Coke,a,24
Miss Lubbock Sheridan,Miss Williams Collins,23
Mrs. Simon,a,22
Sir Edward Coke,Towkington Agatha,22
Walmisley,a,22
Coke Agatha,Sir Edward Coke,20
Coke Agatha,Towkington Agatha,20
Miss Piggin,Miss Piggin Habbakuk,20
Sambo,Sambo John,20
a,murder,18
Cousin Nippy,a,17
Sambo,Sambo Whittaker,17
Miss Piggin Habbakuk,Miss Williams Collins,16
Miss Piggin Habbakuk,a,16
Rev. Segrave,Sir Segrave,16
Cousin Williams,Mr. Fletcher Sheridan,12
Dove,Dove Juliet,12
Dr. Edward Pillington,a,12
Gulliver,a,11
Pointer,a,11
Sambo,a,11
Town,a,11
Alexandra Stevensonian,Isbrand,10
Alexandra Stevensonian,Miss Williams Collins,10
Cousin Nippy,Mr. Fletcher Sheridan,10
Cousin Williams,Miss Lubbock Sheridan,10
Miss Williams Collins,Sir Edward Coke,10
Mr. Freddy,a,10
Rev. Segrave,a,10
a,self,10
Miss Wilkie Collins,Miss Williams Collins,9
Pritchard,a,9
Towkington Hawkshaw,a,9
Cousin Nippy,Rev. Nippy Sheridan,8
Miss Lubbock,Mr. Fletcher Sheridan,8
Mr. Fletcher Sheridan,Rev. Nippy Sheridan,8
Towkington Agatha,a,8
a,mark,8
Bertha,Pettigrew-Robinson,7
Dove,a,7
Ham,a,7
Mead,a,7
Miss Lubbock,Miss Lubbock Sheridan,7
Andrew Brandy,a,6
Biggers Burke,a,6
Coke Agatha,a,6
Cousin Williams,Miss Piggin,6
Dove Juliet,murder,6
Miss Piggin,Miss Williams Collins,6
Pouf,a,6
Rev. Segrave,Sir Segrave Andrews,6
Sambo John,a,6
Sir Segrave,Sir Segrave Andrews,6
a,mother,6
Alexandra Stevensonian,Miss Piggin Habbakuk,5
Clemence,Mr. Fletcher Sheridan,5
Cousin Williams,Miss Piggin Habbakuk,5
Matron,a,5
Mead,Town,5
Miss Lubbock Sheridan,Sambo,5
Miss Lubbock Sheridan,Sir Edward Coke,5
Miss Merdle,a,5
Mr. Fletcher Sheridan,Sambo,5
Mr. Fletcher Sheridan,Sir Edward Coke,5
Mr. Sugg,a,5
Mr. Vane,a,5
Pritchard,Rev. Segrave,5
S. Onesimus,a,5
a,grant,5
Alexandra Stevensonian,Miss Piggin,4
Clemence,Clemence Sheridan,4
Clemence,a,4
Clemence Sheridan,Mr. Fletcher Sheridan,4
Cousin Nippy,Cousin Williams,4
Cousin Nippy,Miss Williams Collins,4
Dove Juliet,Gulliver,4
Dove Juliet,Miss Piggin Habbakuk,4
Dove Juliet,Miss Williams Collins,4
Gulliver,Isbrand,4
Isbrand,Rev. Segrave,4
Markham,Markham Sparkler,4
Miss Lubbock Sheridan,Towkington Agatha,4
Miss Towkington,Sir Edward Coke,4
Miss Towkington,Towkington Agatha,4
Miss Towkington,Towkington Hawkshaw,4
Miss Wilkie Collins,a,4
Miss Williams Collins,Raustus,4
Miss Williams Collins,nurse,4
Mr. Fletcher Sheridan,Towkington Agatha,4
Mrs. Worplesham,a,4
Rev. Nippy Sheridan,a,4
Sir Harriet,Sir Harriet James,4
Sir Segrave,a,4
Alexandra Stevensonian,Cousin Williams,3
Alexandra Stevensonian,Dove Juliet,3
Alexandra Stevensonian,Miss Lubbock Sheridan,3
Alexandra Stevensonian,Mr. Fletcher Sheridan,3
Alexandra Stevensonian,Walmisley,3
Andrew Brandy,Mrs. Simon,3
Clara,Clara Probyn,3
Cousin Nippy,Dove Juliet,3
Cousin Nippy,Isbrand,3
Cousin Nippy,murder,3
Dove Juliet,Rev. Segrave,3
Dove Juliet,Sir Segrave Andrews,3
Dumas,Mr. Dumas Elinor,3
Esmeralda,a,3
Galahad,Miss Williams Collins,3
Galahad,a,3
Henry,a,3
Isbrand,Mr. Fletcher Sheridan,3
Isbrand,Mr. Queer,3
Miss Lubbock,a,3
Miss Lubbock Sheridan,Miss Wilkie Collins,3
Miss Merdle,Mr. Fletcher Sheridan,3
Miss Piggin Habbakuk,Towkington Agatha,3
Miss Wilkie Collins,Mr. Fletcher Sheridan,3
Miss Williams Collins,Mr. Raustus Collins,3
Miss Williams Collins,Mrs. Simon,3
Miss Williams Collins,Rev. Nippy Sheridan,3
Miss Williams Collins,Rev. Segrave,3
Miss Williams Collins,Sambo,3
Mr. Galahad Freeman,a,3
Mr. Queer,Towkington Agatha,3
Mr. Raustus Collins,Raustus,3
Raustus,Sir Raustus Dorcas,3
Sambo Whittaker,a,3
Sir Edward Coke,Walmisley,3
Agatha Coke,Sir Edward Coke,2
Alexandra Stevensonian,Winbottle,2
Andrew,a,2
Andrew Brandy,Isbrand,2
Bearer,Mr. Fletcher Sheridan,2
Bearer,Pointer,2
Bearer,a,2
Bertha,Mr. Fletcher Sheridan,2
Bredon,Jove,2
Bredon,Town,2
Bull,Bull Sheridan,2
Bull,Mr. Fletcher Sheridan,2
Bull Sheridan,Mr. Fletcher Sheridan,2
Clemence Sheridan,a,2
Coke Agatha,Miss Lubbock Sheridan,2
Coke Agatha,Mr. Fletcher Sheridan,2
Coke Agatha,Mr. Freddy,2
Coke Agatha,Mr. Queer,2
Cousin Nippy,beaumont,2
Cousin Nippy,palmer,2
Cousin Williams,Dove Juliet,2
Cousin Williams,Galahad,2
Cousin Williams,Mead,2
Cousin Williams,Miss Wilkie Collins,2
Cousin Williams,Rev. Nippy Sheridan,2
Cousin Williams,palmer,2
Dick,a,2
Dove,Isbrand,2
Dove Juliet,Miss Lubbock Sheridan,2
Dove Juliet,Mr. Fletcher Sheridan,2
Dove Juliet,Mr. Vane,2
Dove Juliet,Mrs. Simon,2
Dove Juliet,Pouf,2
Dove Juliet,Sir Segrave,2
Dove Juliet,grant,2
Dr. Crofton,a,2
Dr. Edward Pillington,nurse,2
Eglamore,Freddy Arbuthnot,2
Gulliver,Pointer,2
Ham,grant,2
Housman,a,2
Isbrand,Martin Taylor,2
Isbrand,Miss Piggin Habbakuk,2
Isbrand,Miss Williams Collins,2
Isbrand,Mr. Lambert,2
Isbrand,Mrs. Simon,2
Isbrand,Pointer,2
Isbrand,Pritchard,2
Isbrand,Sir Segrave,2
Isbrand,Sir Segrave Andrews,2
Isbrand,Walmisley,2
Miss Lubbock,Miss Williams Collins,2
Miss Lubbock Sheridan,Miss Merdle,2
Miss Lubbock Sheridan,Mr. Freddy,2
Miss Lubbock Sheridan,Mr. Queer,2
Miss Lubbock Sheridan,Mr. Vane,2
Miss Lubbock Sheridan,Rev. Segrave,2
Miss Lubbock Sheridan,Sambo Whittaker,2
Miss Lubbock Sheridan,nurse,2
Miss Merdle,Miss Williams Collins,2
Miss Merdle,Sambo,2
Miss Merdle,Sambo John,2
Miss Piggin,Towkington Agatha,2
Miss Piggin,a,2
Miss Piggin Habbakuk,murder,2
Miss Towkington,Walmisley,2
Miss Wilkie Collins,Miss Wordsworth,2
Miss Wilkie Collins,Raustus,2
Miss Williams Collins,Miss Wordsworth,2
Miss Williams Collins,Mr. Freddy,2
Miss Williams Collins,Mr. Queer,2
Miss Williams Collins,Mr. Segrave Collins,2
Miss Williams Collins,Mrs. Worplesham,2
Miss Williams Collins,Pointer,2
Miss Williams Collins,palmer,2
Miss Wordsworth,Raustus,2
Mr. Fletcher Sheridan,Mr. Freddy,2
Mr. Fletcher Sheridan,Mr. Queer,2
Mr. Fletcher Sheridan,Mr. Vane,2
Mr. Fletcher Sheridan,Pettigrew-Robinson,2
Mr. Fletcher Sheridan,Pointer,2
Mr. Fletcher Sheridan,Rev. Segrave,2
Mr. Fletcher Sheridan,Sambo Whittaker,2
Mr. Fletcher Sheridan,murder,2
Mr. Fletcher Sheridan,nurse,2
Mr. Fletcher Sheridan,palmer,2
Mr. Freddy,Sir Edward Coke,2
Mr. Freddy,Towkington Agatha,2
Mr. Galahad Freeman,humph,2
Mr. Lambert,a,2
Mr. Queer,Sir Edward Coke,2
Mr. Queer,Walmisley,2
Mr. Segrave Collins,Rev. Segrave,2
Mrs. Simon,Sir Edward Coke,2
Mrs. Simon,Towkington Agatha,2
Raustus,a,2
Rev. Nippy Sheridan,palmer,2
Sambo,nurse,2
Sheila,a,2
Sir Harriet,Town,2
Sir Harriet,a,2
Sir Harriet James,a,2
Sir Helen,Sir Helen Scaramel,2
Sir Segrave Andrews,a,2
Towkington Agatha,murder,2
Winbottle,a,2
a,dorothy,2
a,gotobed,2
a,humph,2
a,palmer,2
Agatha Coke,Biggers Burke,1
Agatha Coke,S. Csar,1
Agatha Coke,a,1
Alexandra Stevensonian,Coke Agatha,1
Alexandra Stevensonian,Dewsby Barbara,1
Alexandra Stevensonian,Dorrit,1
