node,is_victim,pagerank,victim_connection_weight,degree,strength
Alexandre,0,0.003344874595449943,0,6,19.0
Alfred,0,0.009259259259259259,0,1,2.0
Armande Roussel,0,0.004636767103822084,0,13,24.0
Auguste,0,0.0026031730103233224,0,2,2.0
Balzac,0,0.0015994409382634896,0,2,2.0
Beuzeville,0,0.0025940882444966213,0,2,2.0
Chief Inspector Ancenis,0,0.004971553495995102,1,16,32.0
Cosmo,0,0.01944812469377373,4,30,183.0
Croesus,0,0.0017285309757264296,0,2,2.0
D'Artagnan,0,0.004967339339442211,0,5,9.0
Davanne,0,0.0023031037451131274,0,4,9.0
Dolores,0,0.0038572629211287403,0,3,5.0
Dolores Kesselbach,0,0.003494399014307337,0,2,4.0
Don Luis,0,0.05524015960835359,2,34,493.0
Don Luis Perenna,0,0.039031264194341546,1,32,321.0
Edmond,0,0.007568327013339083,3,15,70.0
Edmond Fauville,0,0.003671292984399336,2,10,27.0
Elizabeth,0,0.004147773494347067,0,8,19.0
Elizabeth Roussel,0,0.013157461267043492,0,25,90.0
Ermeline,0,0.004088510918855006,0,9,16.0
Ermeline Roussel,0,0.003393999414125347,0,6,12.0
Fauvilles,0,0.0026767903782969693,0,8,12.0
Florence,0,0.03802120544789775,5,30,378.0
Florence Levasseur,0,0.020523035782548913,3,26,203.0
Floriani,0,0.0016236620442706426,0,2,2.0
Gaston,0,0.025950118033945188,16,28,278.0
Gaston Sauverand,0,0.03839087899173704,23,32,403.0
Hippolyte,0,0.015383379078707678,5,21,160.0
Hippolyte Fauville,0,0.04273030344084399,66,32,467.0
Hubert Mornington,0,0.0021494316761180455,0,5,5.0
Inspector Ancenis,0,0.004748187999416287,1,15,30.0
Jean Vernocq,0,0.004158496119210387,0,14,28.0
Job,0,0.0039027191994002964,0,8,14.0
Joseph Le Jeune,0,0.009259259259259259,0,2,4.0
Juan Caceres,0,0.003562237534489806,0,10,14.0
Juliet Sutherland,0,0.009259259259259259,0,1,1.0
Lepertais,0,0.001492253933483927,0,1,1.0
Lepertuis,0,0.005938783768639055,0,14,32.0
Lupin,0,0.028992096128124846,2,35,180.0
M. Langernault,0,0.004878122468992508,0,16,35.0
M. Mazeroux,0,0.022641275291404642,0,26,200.0
M. Valenglay,0,0.007882886652285617,0,12,42.0
M. Weber,0,0.011081440165192278,0,18,92.0
Malonyi,0,0.0018423957367773073,0,4,5.0
Marco,0,0.0026031730103233224,0,2,2.0
Marcus Aurelius,0,0.0015258257318338428,0,1,1.0
Marie,0,0.029842442360714032,66,27,329.0
Marie Fauville,1,0.020158433233122507,0,21,226.0
Mary Meehan,0,0.009259259259259259,0,1,1.0
Maurice Leblanc,0,0.0016285022192525998,0,2,2.0
Mirza,0,0.001486725201325689,0,1,1.0
Monsieur,0,0.03451638043595087,0,31,272.0
Monsieur Desmalions,0,0.012713082225736711,1,24,97.0
Monte Cristo,0,0.0036558569682977942,0,3,3.0
Mr. Archibald Bright,0,0.0017629313066482028,0,2,2.0
Mr. Cosmo Mornington,0,0.025376444606841644,6,34,244.0
Porthos,0,0.004967339339442211,0,5,9.0
Raoul,0,0.0027300611231714476,0,8,12.0
Raoul Sauverand,0,0.002290982713509646,0,6,8.0
Shakespeare,0,0.0026687768115821967,0,9,11.0
Silvestre,0,0.0021592167134929386,0,4,8.0
Tristan Le Roux,0,0.009259259259259259,0,2,4.0
Victor,0,0.006760394607446199,1,23,45.0
Victor Roussel,0,0.0022510005733254227,0,6,6.0
Victor Sauverand,0,0.004036471013554983,1,14,26.0
Victorine,0,0.009259259259259259,0,1,2.0
ajaxes,0,0.0025940882444966213,0,2,2.0
bussy,0,0.002327720627445044,0,2,2.0
caesar,0,0.009259259259259259,0,1,1.0
columbus,0,0.0015484502178660848,0,1,1.0
dante,0,0.009259259259259259,0,7,7.0
dedessuslamare,0,0.0020293150965126914,0,6,7.0
edgar,0,0.009259259259259259,0,7,7.0
fardet,0,0.002208780004662155,0,2,2.0
fau,0,0.0014915653763076459,0,1,1.0
fez,0,0.0015900902459207269,0,2,2.0
frerzon,0,0.0028323780578352964,0,4,4.0
gad,0,0.001789631428615548,0,3,4.0
goethe,0,0.009259259259259259,0,7,7.0
hannibal,0,0.009259259259259259,0,1,1.0
hullo,0,0.0014841421457638796,0,1,1.0
i,0,0.08926397634826777,12,56,739.0
ii,0,0.0024249899134882883,0,1,1.0
jingo,0,0.0015894016887444459,0,2,2.0
jove,0,0.0018880923047036255,0,3,3.0
la,0,0.0038183060106061146,0,5,9.0
lot,0,0.0014915653763076459,0,1,1.0
lupins,0,0.0030986052851126582,0,6,8.0
mademoiselle,0,0.001500301793721957,0,1,1.0
mahomet,0,0.0028323780578352964,0,4,4.0
maire,0,0.0017080050573956144,0,2,3.0
montaigne,0,0.009259259259259259,0,7,7.0
moors,0,0.002528843310776286,0,3,3.0
muette,0,0.0033686883559015156,0,3,7.0
napoleon,0,0.0014915653763076459,0,1,1.0
paul,0,0.0026537916787043115,0,2,2.0
perseus,0,0.0014915653763076459,0,1,1.0
pierre,0,0.009259259259259259,0,2,4.0
poe,0,0.009259259259259259,0,7,7.0
pollex,0,0.001492253933483927,0,1,1.0
racine,0,0.009259259259259259,0,7,7.0
sernine,0,0.0026537916787043115,0,2,2.0
stendhal,0,0.009259259259259259,0,7,7.0
sue,0,0.0014915653763076459,0,1,1.0
sultans,0,0.0028323780578352964,0,4,4.0
superior,0,0.003041035605417246,0,9,17.0
this,0,0.0524841435212354,5,40,456.0
virgil,0,0.009259259259259259,0,7,7.0
