node,is_victim,pagerank,victim_connection_weight,degree,strength
Ada Bateman,0,0.010900886315506505,0,12,48.0
Amelia Barlow,0,0.0061946798210064545,0,5,13.0
Anderson,0,0.003146791133040022,0,4,5.0
Armstrong Foster,0,0.001804576548350985,0,2,2.0
Atkinson Lamarr,0,0.003191467409147923,0,3,5.0
Banks,0,0.004031985814973059,0,3,6.0
Bening,0,0.002021420143148077,0,3,3.0
Brosnan Beales,0,0.004217865892944246,0,7,8.0
Bullock,0,0.008555446110059949,1,26,29.0
CARLOTTA,0,0.006412920062456672,1,24,24.0
Campbell,0,0.008130081300813009,0,1,1.0
Campbell Rourke,0,0.008130081300813009,0,1,1.0
Carrey,0,0.04088662885366283,1,37,165.0
Carrey Arnold Eastwood,0,0.04460992540255653,0,34,176.0
Carrey Bach Elgort,0,0.008803441305997875,1,9,35.0
Carrey Criss,0,0.006523426684339245,0,5,25.0
Carrey Hart Iger,0,0.0519984107141709,24,43,262.0
Carrey Tyson,0,0.002843161371979928,0,3,3.0
Carrey le Commissaire,0,0.002483280681018403,0,1,6.0
Carrey le Juge,0,0.002062024519052919,0,1,4.0
Carrey le Marquis,0,0.006213912589530839,0,8,14.0
Carrey le Sutherland,0,0.03277254907055308,1,29,143.0
Carrège,0,0.004831261290363329,0,9,15.0
Christenson,0,0.022902537238875902,24,35,107.0
Christenson Bach Elgort,0,0.04112426239359008,3,49,169.0
Christenson Iger,1,0.016940979105554445,0,31,80.0
Commissary,0,0.007030994971073777,0,11,21.0
Commissary of Police,0,0.0024598425784643553,0,2,4.0
Costner Foster,0,0.006412920062456672,1,24,24.0
Count,0,0.0033645035805439905,0,6,9.0
Cousin Atkinson,0,0.004076141811901567,0,5,8.0
Curzon Street,0,0.0024644495517364027,0,3,7.0
Dano,0,0.001997064873371963,0,2,2.0
Davidson,0,0.006412920062456672,1,24,24.0
Death,0,0.004815598706996115,0,9,18.0
Dollars,0,0.00142635019947097,0,1,1.0
Dreyfuss Ellis,0,0.008130081300813009,0,1,2.0
Efron Theron,0,0.0021516729669573778,0,2,2.0
Elliott Eastwood,0,0.0014349578555911467,0,1,1.0
Examining Magistrate,0,0.005115961646078866,0,11,17.0
Flavelle,0,0.0019296354657083107,0,2,2.0
Franco,0,0.0024806090358574706,0,2,2.0
Gaye,0,0.002497284054154877,0,2,3.0
Gooding,0,0.0036800236030859862,0,2,5.0
Goodman,0,0.005020753304813622,0,7,11.0
Goodman Smith,0,0.002385050483347204,0,2,4.0
Grant,0,0.0014301402761046935,0,1,1.0
Gyllenhaal,0,0.018815327163134523,0,22,77.0
Gyllenhaal Criss,0,0.015641791639719467,1,32,63.0
Gyllenhaal Dorsey,0,0.01179507955647979,1,31,50.0
Gyllenhaal Harrelson,0,0.014719647058590118,0,13,52.0
Gyllenhaal Jett,0,0.038313597033990905,1,43,145.0
Gyllenhaal Rock,0,0.0072601288598082075,0,9,24.0
HERCULE POIROT,0,0.0024907980910148482,1,6,6.0
Hart,0,0.03120199075314793,1,43,146.0
Hastings,0,0.001650403516060342,0,1,2.0
Hawke,0,0.0014273032877248056,0,1,1.0
Hercule Eastwood,0,0.002296740497467928,0,1,5.0
Hutton,0,0.002620139908589816,0,4,4.0
Irwin,0,0.011889752686474336,0,2,4.0
Irwin Parker,0,0.00876561231441254,0,1,3.0
Irwin Vassilovna,0,0.0037348789015521477,0,1,1.0
Jagger,0,0.002176859926696607,0,5,5.0
Joe Tyson,0,0.0021843850479234105,0,1,1.0
Jolie,0,0.0024806090358574706,0,2,2.0
Jones-Williams,0,0.008130081300813009,0,1,1.0
Juge d'Instruction,0,0.003973925321299972,0,6,11.0
Junoesque,0,0.0014397562199727552,0,1,1.0
Kimmel,0,0.002798806183661469,0,2,3.0
Kingdom,0,0.0025837052762725417,0,2,2.0
LENOX TAMPLIN,0,0.006412920062456672,1,24,24.0
Lautner,0,0.0035198893707045474,0,2,3.0
