node,is_victim,pagerank,victim_connection_weight,degree,strength
Arab,0,0.010526315789473684,0,1,1.0
Arquette Wood,0,0.0022625311872888935,0,2,2.0
Barlow,0,0.0035990282763882263,0,5,5.0
Barrymore,0,0.0037438886772848306,0,3,4.0
Bassey,0,0.0052678061493478005,0,5,9.0
Bassey Berry,0,0.008658167081674382,0,9,16.0
Brolin,0,0.005613894376603733,0,9,12.0
Campbell,0,0.05443210277563014,0,17,168.0
Choi,0,0.006189095038056685,0,5,14.0
Christenson-Ferrell,0,0.011048183144079638,0,9,27.0
Criss,0,0.008059872740238309,0,8,16.0
Cruz,0,0.0023734278882294514,0,2,2.0
Day,0,0.011622590203491372,0,19,27.0
Dehaan,0,0.0043352393217805435,0,3,3.0
Delaney,0,0.015039284954106696,0,15,27.0
Detective-Inspector Nicholson,0,0.054647971141749595,0,25,175.0
Dinklage,0,0.004906880484641846,0,4,4.0
Dreyfuss,0,0.006636295614820222,0,2,9.0
Dreyfuss--SECOND,0,0.006636295614820222,0,2,9.0
Dunst,0,0.002052391401404399,0,1,1.0
Elba,0,0.006006794669896804,0,3,7.0
Elgort,0,0.003675868791511875,0,3,3.0
Elliott,0,0.004469962846355173,0,5,6.0
Elliott Nicholson,0,0.0031215575660769445,0,4,4.0
Fate,0,0.0034973653498823285,0,3,5.0
Ferrell,0,0.011382021117355265,0,9,28.0
Franco,0,0.0019788995834076092,0,1,1.0
Gad,0,0.008304031197982958,0,7,15.0
Glover,0,0.0040557128234224235,0,2,5.0
Hathaway,0,0.007748454986670338,0,7,14.0
Hathaway Ashley,0,0.006851621644041362,0,6,12.0
Inspector Nicholson,0,0.03533230525208864,0,16,120.0
Inspector Sandler,0,0.005803166864963431,0,6,15.0
Jackman,0,0.008343791270178298,0,6,17.0
James Johansson,0,0.0046703619328868,0,5,9.0
James Nicholson,0,0.003805382818408795,0,3,8.0
Jason,0,0.007577702545335037,0,4,4.0
Jason High Street,0,0.00318858549771563,0,1,1.0
Koshy Chastain,0,0.001919852004493093,0,1,1.0
Lautner,0,0.016399329932736923,0,15,43.0
Leto,0,0.00525699011468646,0,2,2.0
Lord Atkinson,0,0.008428096208747479,0,9,19.0
Major-General Platt-Houston,0,0.002030434616248087,0,1,1.0
Malay,0,0.001878469416403222,0,1,1.0
Mcconaughey,0,0.002611628511078307,0,2,3.0
Mcgregor,0,0.0024775525053770597,0,2,2.0
Miss Ashley,0,0.010046464021894904,0,4,23.0
Miss Kendrick,0,0.003017655673566667,0,2,2.0
Mr. Campbell Black,0,0.13214261175644132,1,45,375.0
Mr. Choi Paley,0,0.01642906375163222,0,11,40.0
Mr. Cooper,0,0.0036733283882721774,0,5,6.0
Mr. Corbin,0,0.0035902698031154466,0,5,7.0
Mr. Graham Acker,0,0.009857789978385946,0,9,18.0
NAYLAND Black,0,0.001878469416403222,0,1,1.0
O Delaney of Cathay,0,0.002052391401404399,0,1,1.0
O'hara,0,0.010526315789473684,0,1,1.0
Professor Bergman,0,0.003124879530352084,0,2,4.0
Professor Roberts Devine,0,0.0022741482206186173,0,2,2.0
Rev. J. D. Ashley,0,0.02268686549020339,0,12,53.0
Rock,0,0.0024095369394020565,0,1,2.0
Ronan Gyllenhaal,0,0.00193966172554019,0,1,1.0
Shadwell,0,0.00318858549771563,0,1,1.0
Shyamalan,0,0.004831328566975531,0,2,5.0
Singapore Neeson,0,0.0031745145182916555,0,3,3.0
Sir Downey,0,0.018688572482202643,0,14,40.0
Sir Downey Sheen,0,0.012703603801472448,0,10,27.0
Sir Ellis Goodman,0,0.0036010476666220427,0,3,6.0
Sir Penn,0,0.013285587281269965,12,10,25.0
Sir Penn Eastwood,1,0.0076266980892068315,0,3,14.0
Smith,0,0.00191343386349948,0,1,1.0
Stradwick Hall,0,0.0022129559114816492,0,2,2.0
Sutherland,0,0.006782244389844078,0,4,4.0
Tragedy,0,0.001919852004493093,0,1,1.0
Washington,0,0.017823778858108683,0,14,42.0
Wayans,0,0.00525699011468646,0,2,2.0
Wright,0,0.011772848426308323,0,16,29.0
Wright Aniston-Beales,0,0.034492574975030055,0,29,86.0
Wright Lamarr,0,0.019823019175935187,1,18,51.0
Wright--Criss,0,0.002352184870927281,0,2,2.0
Zayat Kiss,0,0.004088662417029582,0,3,6.0
big,0,0.01083325232394644,0,13,28.0
davey,0,0.00191343386349948,0,1,1.0
doctor,0,0.010749066000314358,0,11,22.0
dusk,0,0.0022793252129442547,0,2,2.0
fear,0,0.00897399639401287,0,12,20.0
frank,0,0.00191343386349948,0,1,1.0
god,0,0.002621656754513135,0,1,1.0
hunchback,0,0.003073184425976397,0,4,4.0
hung,0,0.002244010995894232,0,2,2.0
inspector,0,0.044188307318998844,0,23,143.0
said,0,0.09916467448278299,0,52,252.0
shen,0,0.0043352393217805435,0,3,3.0
west,0,0.001878469416403222,0,1,1.0
weymouth,0,0.001841573576784995,0,1,1.0
yan,0,0.0043352393217805435,0,3,3.0
