canonical_name,alias_name
Mr. Trevor Regulus,
Mr. Trevor Regulus,Regulus
Mr. Trevor Regulus,Mr. Regulus
HONOURED COLLEAGUE,
Mr. Ginny Marauder,
Mr. Ginny Marauder,Marauder
Mr. Ginny Marauder,Mr. Marauder
Mr. Ginny Marauder,Ginny Marauder
Alice Umbridge,
Alice Umbridge,Professor Umbridge
S.H.,
Professor Fantastic,
Dr. Crumplehorn,
Dr. Crumplehorn,Crumplehorn
Miss Fantastic,
Platform,
Diggory,
Howler,
Fenrir,
Rubeus,
Tonks,
sherlock,
holmes,
presbury,
watson,
beeches,
roy,
bennett,
edith,
morphy,
jack,
dorak,
macphail,
lowenstein,
