node,is_victim,pagerank,victim_connection_weight,degree,strength
Dr. Grimesby Roylott,0,0.07248615091645917,0,2,10.0
Dr. Watson,0,0.032432837790484795,0,1,1.0
Helen,0,0.050132869332726246,0,4,5.0
Helen Stoner,0,0.050132869332726246,0,4,5.0
Miss Stoner,0,0.10761873440696942,0,1,5.0
Palmer,0,0.09090909090909091,0,1,1.0
Pritchard,0,0.09090909090909091,0,1,1.0
Sherlock Holmes,0,0.13267570052981842,0,2,6.0
moran,0,0.1592406008755526,0,5,23.0
roylotts,0,0.054221454121528775,0,4,6.0
stoke,0,0.1592406008755526,0,5,23.0
