node,is_victim,pagerank,victim_connection_weight,degree,strength
Adam,0,0.09090909090909091,0,1,2.0
Banks,0,0.0626192199645531,1,2,2.0
Banks Ice,1,0.0626192199645531,0,2,2.0
Bruce,0,0.09090909090909091,0,1,2.0
Garfunkel,0,0.05512853512635019,0,2,2.0
Garfunkel Ice,0,0.18422162498468586,1,7,7.0
Miss Irwin Ledger,0,0.1574763021476023,0,4,7.0
Mr. Hudson,0,0.03600599790175952,0,1,1.0
Mrs. Burrows,0,0.07331168663222315,0,2,3.0
Wood Bateman,0,0.13167069633374068,0,2,6.0
Zeta,0,0.05512853512635019,0,2,2.0
